id,experiment,input,label,max,min
0,0.1-2,0.5777717948412007,0.252534653,1.311237624,-1.388940594
0,0.1-2,0.6572919558052814,0.446792079,1.311237624,-1.388940594
0,0.1-2,0.7177593453949318,0.553633663,1.311237624,-1.388940594
0,0.1-2,0.7642445141805866,0.650762376,1.311237624,-1.388940594
0,0.1-2,0.8600097328642694,0.641049505,1.311237624,-1.388940594
0,0.1-2,0.8551796678203966,0.796455446,1.311237624,-1.388940594
0,0.1-2,0.968380100425526,0.718752475,1.311237624,-1.388940594
0,0.1-2,1.0407427676420142,0.796455446,1.311237624,-1.388940594
0,0.1-2,1.1849822037260085,0.942148515,1.311237624,-1.388940594
0,0.1-2,1.094054783517897,1.029564356,1.311237624,-1.388940594
0,0.1-2,0.8422232035338058,1.194683168,1.311237624,-1.388940594
0,0.1-2,0.7009763126034183,1.029564356,1.311237624,-1.388940594
0,0.1-2,0.5891140538994041,0.699326733,1.311237624,-1.388940594
0,0.1-2,0.617733714129648,0.52449505,1.311237624,-1.388940594
0,0.1-2,0.5983058998992399,0.582772277,1.311237624,-1.388940594
0,0.1-2,0.5430115726915055,0.573059406,1.311237624,-1.388940594
0,0.1-2,0.3782741194166605,0.592485149,1.311237624,-1.388940594
0,0.1-2,0.2614524137783616,0.437079208,1.311237624,-1.388940594
0,0.1-2,0.0881587566826242,0.349663366,1.311237624,-1.388940594
0,0.1-2,0.0247447565938189,0.165118812,1.311237624,-1.388940594
0,0.1-2,-0.1668253770699308,0.067990099,1.311237624,-1.388940594
0,0.1-2,-0.346028014153111,-0.097128713,1.311237624,-1.388940594
0,0.1-2,-0.507132968961737,-0.106841584,1.311237624,-1.388940594
0,0.1-2,-0.5793826415593738,-0.495356436,1.311237624,-1.388940594
0,0.1-2,-0.7196406115735856,-0.475930693,1.311237624,-1.388940594
0,0.1-2,-0.762924170185612,-0.67990099,1.311237624,-1.388940594
0,0.1-2,-0.8808411482247479,-0.650762376,1.311237624,-1.388940594
0,0.1-2,-0.982402045979514,-0.835306931,1.311237624,-1.388940594
0,0.1-2,-1.028599638679616,-0.777029703,1.311237624,-1.388940594
0,0.1-2,-1.128292513251972,-1.116980198,1.311237624,-1.388940594
0,0.1-2,-1.2862001699975494,-1.000425743,1.311237624,-1.388940594
0,0.1-2,-1.2238924326411298,-1.262673267,1.311237624,-1.388940594
0,0.1-2,-0.8361781550034578,-1.28209901,1.311237624,-1.388940594
0,0.1-2,-0.6435325131828323,-1.146118812,1.311237624,-1.388940594
0,0.1-2,-0.7072376238504936,-0.747891089,1.311237624,-1.388940594
0,0.1-2,-0.8039610819571296,-0.689613861,1.311237624,-1.388940594
0,0.1-2,-0.7379658716243352,-0.67990099,1.311237624,-1.388940594
0,0.1-2,-0.7167428858166897,-0.767316832,1.311237624,-1.388940594
0,0.1-2,-0.618966945498903,-0.75760396,1.311237624,-1.388940594
0,0.1-2,-0.5419098416233866,-0.699326733,1.311237624,-1.388940594
0,0.1-2,-0.3946582697234102,-0.611910891,1.311237624,-1.388940594
0,0.1-2,-0.2950189716799457,-0.466217822,1.311237624,-1.388940594
0,0.1-2,-0.2283592779848063,-0.359376238,1.311237624,-1.388940594
0,0.1-2,-0.0969959930092254,-0.271960396,1.311237624,-1.388940594
0,0.1-2,0.0643908459175266,-0.242821782,1.311237624,-1.388940594
0,0.1-2,0.1570622564337452,-0.029138614,1.311237624,-1.388940594
0,0.1-2,0.2925709548116472,0.038851485,1.311237624,-1.388940594
0,0.1-2,0.4645433634935305,0.242821782,1.311237624,-1.388940594
0,0.1-2,0.5280260476908438,0.252534653,1.311237624,-1.388940594
0,0.1-2,0.7040596240580486,0.514782178,1.311237624,-1.388940594
0,0.1-2,0.752455142523332,0.505069307,1.311237624,-1.388940594
0,0.1-2,0.79289153895816,0.728465347,1.311237624,-1.388940594
0,0.1-2,0.908585452957138,0.728465347,1.311237624,-1.388940594
0,0.1-2,1.018326057854496,0.738178218,1.311237624,-1.388940594
0,0.1-2,0.9878949486370282,0.883871287,1.311237624,-1.388940594
0,0.1-2,1.089634294781911,0.981,1.311237624,-1.388940594
0,0.1-2,1.0772358045555772,0.951861386,1.311237624,-1.388940594
0,0.1-2,1.1762308747561354,1.000425743,1.311237624,-1.388940594
0,0.1-2,1.229477553025635,1.078128713,1.311237624,-1.388940594
0,0.1-2,1.0454314883221705,1.107267327,1.311237624,-1.388940594
0,0.1-2,0.8003924973225471,1.194683168,1.311237624,-1.388940594
0,0.1-2,0.669742634189437,0.864445545,1.311237624,-1.388940594
0,0.1-2,0.6226583148774211,0.641049505,1.311237624,-1.388940594
0,0.1-2,0.5497519299201008,0.621623762,1.311237624,-1.388940594
0,0.1-2,0.5153846371176555,0.553633663,1.311237624,-1.388940594
0,0.1-2,0.4174675408850775,0.553633663,1.311237624,-1.388940594
0,0.1-2,0.3149839121409939,0.437079208,1.311237624,-1.388940594
0,0.1-2,0.2107816970670908,0.330237624,1.311237624,-1.388940594
0,0.1-2,0.1205404829775505,0.242821782,1.311237624,-1.388940594
0,0.1-2,-0.0651479775985797,0.116554455,1.311237624,-1.388940594
0,0.1-2,-0.1242089238634253,-0.019425743,1.311237624,-1.388940594
0,0.1-2,-0.3359949165697793,-0.145693069,1.311237624,-1.388940594
0,0.1-2,-0.4800840776345401,-0.184544554,1.311237624,-1.388940594
0,0.1-2,-0.6122972823178587,-0.437079208,1.311237624,-1.388940594
0,0.1-2,-0.6592110556671463,-0.573059406,1.311237624,-1.388940594
0,0.1-2,-0.7164406046652773,-0.631336634,1.311237624,-1.388940594
0,0.1-2,-0.8277958308114669,-0.563346535,1.311237624,-1.388940594
0,0.1-2,-0.9499933140333644,-0.825594059,1.311237624,-1.388940594
0,0.1-2,-1.0758220871541218,-0.796455446,1.311237624,-1.388940594
0,0.1-2,-1.0365523050548546,-1.010138614,1.311237624,-1.388940594
0,0.1-2,-1.2085533787555565,-0.932435644,1.311237624,-1.388940594
0,0.1-2,-1.3428036696356511,-1.078128713,1.311237624,-1.388940594
0,0.1-2,-1.1280018013089808,-1.35980198,1.311237624,-1.388940594
0,0.1-2,-0.7323002682440048,-1.330663366,1.311237624,-1.388940594
0,0.1-2,-0.69067275944327,-0.728465347,1.311237624,-1.388940594
0,0.1-2,-0.7905046562548833,-0.60219802,1.311237624,-1.388940594
0,0.1-2,-0.8154705549002251,-0.621623762,1.311237624,-1.388940594
0,0.1-2,-0.6943677457275228,-0.786742574,1.311237624,-1.388940594
0,0.1-2,-0.6641033671028059,-0.660475248,1.311237624,-1.388940594
0,0.1-2,-0.5548899644588606,-0.728465347,1.311237624,-1.388940594
0,0.1-2,-0.4482966945670522,-0.543920792,1.311237624,-1.388940594
0,0.1-2,-0.3154309907827783,-0.514782178,1.311237624,-1.388940594
0,0.1-2,-0.2443456079404258,-0.30109901,1.311237624,-1.388940594
0,0.1-2,-0.1189091938161704,-0.271960396,1.311237624,-1.388940594
0,0.1-2,0.0412786090965053,-0.194257426,1.311237624,-1.388940594
0,0.1-2,0.1181034598475365,-0.048564356,1.311237624,-1.388940594
0,0.1-2,0.2520042458513318,0.07770297,1.311237624,-1.388940594
0,0.1-2,0.4077302177270528,0.097128713,1.311237624,-1.388940594
0,0.1-2,0.5421753402161955,0.359376238,1.311237624,-1.388940594
0,0.1-2,0.6149465469278461,0.466217822,1.311237624,-1.388940594
0,0.1-2,0.749885440273019,0.553633663,1.311237624,-1.388940594
0,0.1-2,0.812071220422908,0.699326733,1.311237624,-1.388940594
0,0.1-2,0.9365223145729172,0.747891089,1.311237624,-1.388940594
