Time (s),Raw Acceleration,Acceleration x (m/s^2)
11.2,2536,0.038851485
11.21,2554,-0.135980198
11.22,2543,-0.029138614
11.23,2551,-0.106841584
11.24,2542,-0.019425743
11.25,2549,-0.087415842
11.26,2538,0.019425743
11.27,2550,-0.097128713
11.28,2540,0
11.29,2549,-0.087415842
11.3,2545,-0.048564356
11.31,2546,-0.058277228
11.32,2543,-0.029138614
11.33,2547,-0.067990099
11.34,2547,-0.067990099
11.35,2545,-0.048564356
11.36,2547,-0.067990099
11.37,2545,-0.048564356
11.38,2546,-0.058277228
11.39,2541,-0.009712871
11.4,2549,-0.087415842
11.41,2545,-0.048564356
11.42,2551,-0.106841584
11.43,2545,-0.048564356
11.44,2548,-0.07770297
11.45,2544,-0.038851485
11.46,2550,-0.097128713
11.47,2544,-0.038851485
11.48,2549,-0.087415842
11.49,2536,0.038851485
11.5,2549,-0.087415842
11.51,2541,-0.009712871
11.52,2550,-0.097128713
11.53,2538,0.019425743
11.54,2546,-0.058277228
11.55,2538,0.019425743
11.56,2550,-0.097128713
11.57,2542,-0.019425743
11.58,2544,-0.038851485
11.59,2539,0.009712871
11.6,2544,-0.038851485
11.61,2543,-0.029138614
11.62,2546,-0.058277228
11.63,2541,-0.009712871
11.64,2548,-0.07770297
11.65,2545,-0.048564356
11.66,2544,-0.038851485
11.67,2547,-0.067990099
11.68,2545,-0.048564356
11.69,2544,-0.038851485
11.7,2545,-0.048564356
11.71,2545,-0.048564356
11.72,2542,-0.019425743
11.73,2548,-0.07770297
11.74,2546,-0.058277228
11.75,2548,-0.07770297
11.76,2543,-0.029138614
11.77,2544,-0.038851485
11.78,2540,0
11.79,2547,-0.067990099
11.8,2539,0.009712871
11.81,2545,-0.048564356
11.82,2541,-0.009712871
11.83,2550,-0.097128713
11.84,2538,0.019425743
11.85,2554,-0.135980198
11.86,2537,0.029138614
11.87,2550,-0.097128713
11.88,2546,-0.058277228
11.89,2549,-0.087415842
11.9,2539,0.009712871
11.91,2550,-0.097128713
11.92,2542,-0.019425743
11.93,2550,-0.097128713
11.94,2542,-0.019425743
11.95,2546,-0.058277228
11.96,2548,-0.07770297
11.97,2545,-0.048564356
11.98,2544,-0.038851485
11.99,2543,-0.029138614
12,2545,-0.048564356
12.01,2549,-0.087415842
12.02,2547,-0.067990099
12.03,2547,-0.067990099
12.04,2546,-0.058277228
12.05,2548,-0.07770297
12.06,2543,-0.029138614
12.07,2546,-0.058277228
12.08,2543,-0.029138614
12.09,2546,-0.058277228
12.1,2551,-0.106841584
12.11,2544,-0.038851485
12.12,2551,-0.106841584
12.13,2542,-0.019425743
12.14,2548,-0.07770297
12.15,2538,0.019425743
12.16,2546,-0.058277228
12.17,2539,0.009712871
12.18,2551,-0.106841584
12.19,2539,0.009712871
12.2,2551,-0.106841584
12.21,2539,0.009712871
12.22,2550,-0.097128713
12.23,2542,-0.019425743
12.24,2549,-0.087415842
12.25,2543,-0.029138614
12.26,2553,-0.126267327
12.27,2543,-0.029138614
12.28,2550,-0.097128713
12.29,2541,-0.009712871
12.3,2545,-0.048564356
12.31,2543,-0.029138614
12.32,2545,-0.048564356
12.33,2541,-0.009712871
12.34,2545,-0.048564356
12.35,2541,-0.009712871
12.36,2541,-0.009712871
12.37,2544,-0.038851485
12.38,2544,-0.038851485
12.39,2550,-0.097128713
12.4,2546,-0.058277228
12.41,2547,-0.067990099
12.42,2544,-0.038851485
12.43,2546,-0.058277228
12.44,2542,-0.019425743
12.45,2552,-0.116554455
12.46,2544,-0.038851485
12.47,2547,-0.067990099
12.48,2543,-0.029138614
12.49,2551,-0.106841584
12.5,2546,-0.058277228
12.51,2550,-0.097128713
12.52,2538,0.019425743
12.53,2553,-0.126267327
12.54,2542,-0.019425743
12.55,2553,-0.126267327
12.56,2540,0
12.57,2551,-0.106841584
12.58,2543,-0.029138614
12.59,2549,-0.087415842
12.6,2541,-0.009712871
12.61,2549,-0.087415842
12.62,2541,-0.009712871
12.63,2545,-0.048564356
12.64,2544,-0.038851485
12.65,2550,-0.097128713
12.66,2546,-0.058277228
12.67,2546,-0.058277228
12.68,2547,-0.067990099
12.69,2544,-0.038851485
12.7,2546,-0.058277228
12.71,2548,-0.07770297
12.72,2545,-0.048564356
12.73,2544,-0.038851485
12.74,2546,-0.058277228
12.75,2546,-0.058277228
12.76,2543,-0.029138614
12.77,2542,-0.019425743
12.78,2551,-0.106841584
12.79,2546,-0.058277228
12.8,2546,-0.058277228
12.81,2540,0
12.82,2550,-0.097128713
12.83,2544,-0.038851485
12.84,2550,-0.097128713
12.85,2540,0
12.86,2554,-0.135980198
12.87,2543,-0.029138614
12.88,2551,-0.106841584
12.89,2538,0.019425743
12.9,2556,-0.155405941
12.91,2542,-0.019425743
12.92,2550,-0.097128713
12.93,2540,0
12.94,2548,-0.07770297
12.95,2546,-0.058277228
12.96,2546,-0.058277228
12.97,2543,-0.029138614
12.98,2546,-0.058277228
12.99,2544,-0.038851485
13,2548,-0.07770297
13.01,2542,-0.019425743
13.02,2548,-0.07770297
13.03,2543,-0.029138614
13.04,2551,-0.106841584
13.05,2544,-0.038851485
13.06,2544,-0.038851485
13.07,2546,-0.058277228
13.08,2546,-0.058277228
13.09,2548,-0.07770297
13.1,2542,-0.019425743
13.11,2551,-0.106841584
13.12,2543,-0.029138614
13.13,2550,-0.097128713
13.14,2534,0.058277228
13.15,2550,-0.097128713
13.16,2546,-0.058277228
13.17,2551,-0.106841584
13.18,2539,0.009712871
13.19,2552,-0.116554455
13.2,2541,-0.009712871
13.21,2551,-0.106841584
13.22,2539,0.009712871
13.23,2547,-0.067990099
13.24,2543,-0.029138614
13.25,2546,-0.058277228
13.26,2541,-0.009712871
13.27,2548,-0.07770297
13.28,2536,0.038851485
13.29,2545,-0.048564356
13.3,2543,-0.029138614
13.31,2544,-0.038851485
13.32,2546,-0.058277228
13.33,2547,-0.067990099
13.34,2545,-0.048564356
13.35,2547,-0.067990099
13.36,2542,-0.019425743
13.37,2548,-0.07770297
13.38,2545,-0.048564356
13.39,2543,-0.029138614
13.4,2546,-0.058277228
13.41,2542,-0.019425743
13.42,2547,-0.067990099
13.43,2541,-0.009712871
13.44,2553,-0.126267327
13.45,2544,-0.038851485
13.46,2549,-0.087415842
13.47,2544,-0.038851485
13.48,2549,-0.087415842
13.49,2543,-0.029138614
13.5,2551,-0.106841584
13.51,2539,0.009712871
13.52,2549,-0.087415842
13.53,2544,-0.038851485
13.54,2547,-0.067990099
13.55,2537,0.029138614
13.56,2552,-0.116554455
13.57,2544,-0.038851485
13.58,2554,-0.135980198
13.59,2541,-0.009712871
13.6,2550,-0.097128713
13.61,2540,0
13.62,2555,-0.145693069
13.63,2541,-0.009712871
13.64,2545,-0.048564356
13.65,2547,-0.067990099
13.66,2548,-0.07770297
13.67,2545,-0.048564356
13.68,2546,-0.058277228
13.69,2545,-0.048564356
13.7,2551,-0.106841584
13.71,2547,-0.067990099
13.72,2550,-0.097128713
13.73,2551,-0.106841584
13.74,2547,-0.067990099
13.75,2546,-0.058277228
13.76,2541,-0.009712871
13.77,2549,-0.087415842
13.78,2542,-0.019425743
13.79,2547,-0.067990099
13.8,2541,-0.009712871
13.81,2546,-0.058277228
13.82,2541,-0.009712871
13.83,2548,-0.07770297
13.84,2543,-0.029138614
13.85,2550,-0.097128713
13.86,2538,0.019425743
13.87,2551,-0.106841584
13.88,2541,-0.009712871
13.89,2551,-0.106841584
13.9,2540,0
13.91,2546,-0.058277228
13.92,2535,0.048564356
13.93,2553,-0.126267327
13.94,2543,-0.029138614
13.95,2548,-0.07770297
13.96,2540,0
13.97,2548,-0.07770297
13.98,2542,-0.019425743
13.99,2547,-0.067990099
14,2543,-0.029138614
14.01,2549,-0.087415842
14.02,2546,-0.058277228
14.03,2548,-0.07770297
14.04,2543,-0.029138614
14.05,2542,-0.019425743
14.06,2547,-0.067990099
14.07,2541,-0.009712871
14.08,2547,-0.067990099
14.09,2543,-0.029138614
14.1,2549,-0.087415842
14.11,2546,-0.058277228
14.12,2550,-0.097128713
14.13,2539,0.009712871
14.14,2546,-0.058277228
14.15,2541,-0.009712871
14.16,2550,-0.097128713
14.17,2542,-0.019425743
14.18,2550,-0.097128713
14.19,2540,0
14.2,2551,-0.106841584
14.21,2540,0
14.22,2552,-0.116554455
14.23,2544,-0.038851485
14.24,2547,-0.067990099
14.25,2541,-0.009712871
14.26,2554,-0.135980198
14.27,2538,0.019425743
14.28,2553,-0.126267327
14.29,2540,0
14.3,2549,-0.087415842
14.31,2538,0.019425743
14.32,2551,-0.106841584
14.33,2548,-0.07770297
14.34,2548,-0.07770297
14.35,2542,-0.019425743
14.36,2542,-0.019425743
14.37,2543,-0.029138614
14.38,2542,-0.019425743
14.39,2549,-0.087415842
14.4,2548,-0.07770297
14.41,2547,-0.067990099
14.42,2542,-0.019425743
14.43,2549,-0.087415842
14.44,2543,-0.029138614
14.45,2550,-0.097128713
14.46,2546,-0.058277228
14.47,2549,-0.087415842
14.48,2541,-0.009712871
14.49,2545,-0.048564356
14.5,2542,-0.019425743
14.51,2550,-0.097128713
14.52,2543,-0.029138614
14.53,2551,-0.106841584
14.54,2541,-0.009712871
14.55,2547,-0.067990099
14.56,2544,-0.038851485
14.57,2549,-0.087415842
14.58,2541,-0.009712871
14.59,2549,-0.087415842
14.6,2540,0
14.61,2550,-0.097128713
14.62,2541,-0.009712871
14.63,2548,-0.07770297
14.64,2541,-0.009712871
14.65,2554,-0.135980198
14.66,2539,0.009712871
14.67,2546,-0.058277228
14.68,2542,-0.019425743
14.69,2549,-0.087415842
14.7,2541,-0.009712871
14.71,2547,-0.067990099
14.72,2544,-0.038851485
14.73,2545,-0.048564356
14.74,2538,0.019425743
14.75,2542,-0.019425743
14.76,2550,-0.097128713
14.77,2544,-0.038851485
14.78,2547,-0.067990099
14.79,2544,-0.038851485
14.8,2545,-0.048564356
14.81,2544,-0.038851485
14.82,2546,-0.058277228
14.83,2539,0.009712871
14.84,2555,-0.145693069
14.85,2544,-0.038851485
14.86,2556,-0.155405941
14.87,2539,0.009712871
14.88,2548,-0.07770297
14.89,2545,-0.048564356
14.9,2549,-0.087415842
14.91,2540,0
14.92,2551,-0.106841584
14.93,2543,-0.029138614
14.94,2548,-0.07770297
14.95,2543,-0.029138614
14.96,2556,-0.155405941
14.97,2545,-0.048564356
14.98,2550,-0.097128713
14.99,2543,-0.029138614
15,2551,-0.106841584
15.01,2539,0.009712871
15.02,2550,-0.097128713
15.03,2544,-0.038851485
15.04,2547,-0.067990099
15.05,2547,-0.067990099
15.06,2546,-0.058277228
15.07,2543,-0.029138614
15.08,2541,-0.009712871
15.09,2544,-0.038851485
15.1,2547,-0.067990099
15.11,2549,-0.087415842
15.12,2541,-0.009712871
15.13,2550,-0.097128713
15.14,2541,-0.009712871
15.15,2547,-0.067990099
15.16,2542,-0.019425743
15.17,2549,-0.087415842
15.18,2543,-0.029138614
15.19,2549,-0.087415842
15.2,2541,-0.009712871
15.21,2548,-0.07770297
15.22,2540,0
15.23,2546,-0.058277228
15.24,2539,0.009712871
15.25,2551,-0.106841584
15.26,2541,-0.009712871
15.27,2553,-0.126267327
15.28,2546,-0.058277228
15.29,2552,-0.116554455
15.3,2542,-0.019425743
15.31,2551,-0.106841584
15.32,2541,-0.009712871
15.33,2549,-0.087415842
15.34,2540,0
15.35,2550,-0.097128713
15.36,2541,-0.009712871
15.37,2546,-0.058277228
15.38,2544,-0.038851485
15.39,2549,-0.087415842
15.4,2545,-0.048564356
15.41,2547,-0.067990099
15.42,2550,-0.097128713
15.43,2548,-0.07770297
15.44,2549,-0.087415842
15.45,2542,-0.019425743
15.46,2554,-0.135980198
15.47,2543,-0.029138614
15.48,2551,-0.106841584
15.49,2546,-0.058277228
15.5,2549,-0.087415842
15.51,2541,-0.009712871
15.52,2548,-0.07770297
15.53,2538,0.019425743
15.54,2548,-0.07770297
15.55,2549,-0.087415842
15.56,2548,-0.07770297
15.57,2537,0.029138614
15.58,2549,-0.087415842
15.59,2540,0
15.6,2547,-0.067990099
15.61,2541,-0.009712871
15.62,2547,-0.067990099
15.63,2540,0
15.64,2551,-0.106841584
15.65,2541,-0.009712871
15.66,2554,-0.135980198
15.67,2545,-0.048564356
15.68,2552,-0.116554455
15.69,2542,-0.019425743
15.7,2546,-0.058277228
15.71,2544,-0.038851485
15.72,2544,-0.038851485
15.73,2543,-0.029138614
15.74,2547,-0.067990099
15.75,2547,-0.067990099
15.76,2542,-0.019425743
15.77,2543,-0.029138614
15.78,2544,-0.038851485
15.79,2548,-0.07770297
15.8,2543,-0.029138614
15.81,2546,-0.058277228
15.82,2543,-0.029138614
15.83,2548,-0.07770297
15.84,2545,-0.048564356
15.85,2549,-0.087415842
15.86,2539,0.009712871
15.87,2551,-0.106841584
15.88,2545,-0.048564356
15.89,2551,-0.106841584
15.9,2538,0.019425743
15.91,2551,-0.106841584
15.92,2539,0.009712871
15.93,2552,-0.116554455
15.94,2542,-0.019425743
15.95,2545,-0.048564356
15.96,2545,-0.048564356
15.97,2553,-0.126267327
15.98,2539,0.009712871
15.99,2547,-0.067990099
16,2543,-0.029138614
16.01,2552,-0.116554455
16.02,2542,-0.019425743
16.03,2551,-0.106841584
16.04,2543,-0.029138614
16.05,2550,-0.097128713
16.06,2541,-0.009712871
16.07,2548,-0.07770297
16.08,2543,-0.029138614
16.09,2545,-0.048564356
16.1,2547,-0.067990099
16.11,2546,-0.058277228
16.12,2547,-0.067990099
16.13,2547,-0.067990099
16.14,2546,-0.058277228
16.15,2544,-0.038851485
16.16,2547,-0.067990099
16.17,2544,-0.038851485
16.18,2549,-0.087415842
16.19,2538,0.019425743
16.2,2552,-0.116554455
16.21,2546,-0.058277228
16.22,2550,-0.097128713
16.23,2541,-0.009712871
16.24,2549,-0.087415842
16.25,2543,-0.029138614
16.26,2551,-0.106841584
16.27,2537,0.029138614
16.28,2549,-0.087415842
16.29,2542,-0.019425743
16.3,2547,-0.067990099
16.31,2539,0.009712871
16.32,2552,-0.116554455
16.33,2540,0
16.34,2546,-0.058277228
16.35,2543,-0.029138614
16.36,2551,-0.106841584
16.37,2539,0.009712871
16.38,2546,-0.058277228
16.39,2541,-0.009712871
16.4,2550,-0.097128713
16.41,2547,-0.067990099
16.42,2546,-0.058277228
16.43,2543,-0.029138614
16.44,2544,-0.038851485
16.45,2541,-0.009712871
16.46,2547,-0.067990099
16.47,2543,-0.029138614
16.48,2545,-0.048564356
16.49,2545,-0.048564356
16.5,2544,-0.038851485
16.51,2543,-0.029138614
16.52,2538,0.019425743
16.53,2545,-0.048564356
16.54,2540,0
16.55,2548,-0.07770297
16.56,2538,0.019425743
16.57,2549,-0.087415842
16.58,2544,-0.038851485
16.59,2550,-0.097128713
16.6,2539,0.009712871
16.61,2553,-0.126267327
16.62,2541,-0.009712871
16.63,2549,-0.087415842
16.64,2539,0.009712871
16.65,2549,-0.087415842
16.66,2542,-0.019425743
16.67,2546,-0.058277228
16.68,2541,-0.009712871
16.69,2547,-0.067990099
16.7,2544,-0.038851485
16.71,2541,-0.009712871
16.72,2544,-0.038851485
16.73,2548,-0.07770297
16.74,2542,-0.019425743
16.75,2543,-0.029138614
16.76,2547,-0.067990099
16.77,2544,-0.038851485
16.78,2546,-0.058277228
16.79,2545,-0.048564356
16.8,2550,-0.097128713
16.81,2540,0
16.82,2548,-0.07770297
16.83,2546,-0.058277228
16.84,2542,-0.019425743
16.85,2536,0.038851485
16.86,2548,-0.07770297
16.87,2545,-0.048564356
16.88,2551,-0.106841584
16.89,2540,0
16.9,2549,-0.087415842
16.91,2546,-0.058277228
16.92,2549,-0.087415842
16.93,2540,0
16.94,2551,-0.106841584
16.95,2544,-0.038851485
16.96,2551,-0.106841584
16.97,2544,-0.038851485
16.98,2545,-0.048564356
16.99,2546,-0.058277228
17,2549,-0.087415842
17.01,2536,0.038851485
17.02,2553,-0.126267327
17.03,2538,0.019425743
17.04,2546,-0.058277228
17.05,2542,-0.019425743
17.06,2549,-0.087415842
17.07,2540,0
17.08,2543,-0.029138614
17.09,2543,-0.029138614
17.1,2548,-0.07770297
17.11,2546,-0.058277228
17.12,2546,-0.058277228
17.13,2545,-0.048564356
17.14,2544,-0.038851485
17.15,2546,-0.058277228
17.16,2547,-0.067990099
17.17,2545,-0.048564356
17.18,2540,0
17.19,2549,-0.087415842
17.2,2542,-0.019425743
17.21,2548,-0.07770297
17.22,2537,0.029138614
17.23,2549,-0.087415842
17.24,2542,-0.019425743
17.25,2550,-0.097128713
17.26,2539,0.009712871
17.27,2551,-0.106841584
17.28,2538,0.019425743
17.29,2551,-0.106841584
17.3,2536,0.038851485
17.31,2546,-0.058277228
17.32,2538,0.019425743
17.33,2552,-0.116554455
17.34,2539,0.009712871
17.35,2544,-0.038851485
17.36,2547,-0.067990099
17.37,2548,-0.07770297
17.38,2537,0.029138614
17.39,2544,-0.038851485
17.4,2543,-0.029138614
17.41,2547,-0.067990099
17.42,2542,-0.019425743
17.43,2543,-0.029138614
17.44,2544,-0.038851485
17.45,2548,-0.07770297
17.46,2540,0
17.47,2547,-0.067990099
17.48,2550,-0.097128713
17.49,2547,-0.067990099
17.5,2545,-0.048564356
17.51,2541,-0.009712871
17.52,2546,-0.058277228
17.53,2544,-0.038851485
17.54,2541,-0.009712871
17.55,2542,-0.019425743
17.56,2550,-0.097128713
17.57,2542,-0.019425743
17.58,2551,-0.106841584
17.59,2538,0.019425743
17.6,2552,-0.116554455
17.61,2538,0.019425743
17.62,2551,-0.106841584
17.63,2538,0.019425743
17.64,2554,-0.135980198
17.65,2540,0
17.66,2549,-0.087415842
17.67,2535,0.048564356
17.68,2555,-0.145693069
17.69,2545,-0.048564356
17.7,2545,-0.048564356
17.71,2541,-0.009712871
17.72,2546,-0.058277228
17.73,2545,-0.048564356
17.74,2547,-0.067990099
17.75,2548,-0.07770297
17.76,2541,-0.009712871
17.77,2544,-0.038851485
17.78,2547,-0.067990099
17.79,2544,-0.038851485
17.8,2543,-0.029138614
17.81,2548,-0.07770297
17.82,2545,-0.048564356
17.83,2542,-0.019425743
17.84,2547,-0.067990099
17.85,2543,-0.029138614
17.86,2546,-0.058277228
17.87,2548,-0.07770297
17.88,2541,-0.009712871
17.89,2550,-0.097128713
17.9,2541,-0.009712871
17.91,2544,-0.038851485
17.92,2541,-0.009712871
17.93,2542,-0.019425743
17.94,2546,-0.058277228
17.95,2545,-0.048564356
17.96,2536,0.038851485
17.97,2550,-0.097128713
17.98,2544,-0.038851485
17.99,2550,-0.097128713
18,2539,0.009712871
18.01,2548,-0.07770297
18.02,2542,-0.019425743
18.03,2552,-0.116554455
18.04,2535,0.048564356
18.05,2549,-0.087415842
18.06,2542,-0.019425743
18.07,2549,-0.087415842
18.08,2541,-0.009712871
18.09,2547,-0.067990099
18.1,2547,-0.067990099
18.11,2548,-0.07770297
18.12,2541,-0.009712871
18.13,2548,-0.07770297
18.14,2545,-0.048564356
18.15,2545,-0.048564356
18.16,2547,-0.067990099
18.17,2545,-0.048564356
18.18,2549,-0.087415842
18.19,2544,-0.038851485
18.2,2549,-0.087415842
18.21,2543,-0.029138614
18.22,2547,-0.067990099
18.23,2544,-0.038851485
18.24,2546,-0.058277228
18.25,2544,-0.038851485
18.26,2549,-0.087415842
18.27,2543,-0.029138614
18.28,2547,-0.067990099
18.29,2538,0.019425743
18.3,2547,-0.067990099
18.31,2540,0
18.32,2551,-0.106841584
18.33,2543,-0.029138614
18.34,2551,-0.106841584
18.35,2543,-0.029138614
18.36,2553,-0.126267327
18.37,2539,0.009712871
18.38,2546,-0.058277228
18.39,2538,0.019425743
18.4,2547,-0.067990099
18.41,2537,0.029138614
18.42,2553,-0.126267327
18.43,2538,0.019425743
18.44,2551,-0.106841584
18.45,2538,0.019425743
18.46,2550,-0.097128713
18.47,2543,-0.029138614
18.48,2548,-0.07770297
18.49,2542,-0.019425743
18.5,2546,-0.058277228
18.51,2544,-0.038851485
18.52,2543,-0.029138614
18.53,2546,-0.058277228
18.54,2547,-0.067990099
18.55,2547,-0.067990099
18.56,2543,-0.029138614
18.57,2545,-0.048564356
18.58,2540,0
18.59,2554,-0.135980198
18.6,2540,0
18.61,2545,-0.048564356
18.62,2538,0.019425743
18.63,2547,-0.067990099
18.64,2544,-0.038851485
18.65,2548,-0.07770297
18.66,2540,0
18.67,2553,-0.126267327
18.68,2544,-0.038851485
18.69,2549,-0.087415842
18.7,2541,-0.009712871
18.71,2549,-0.087415842
18.72,2541,-0.009712871
18.73,2549,-0.087415842
18.74,2536,0.038851485
18.75,2548,-0.07770297
18.76,2545,-0.048564356
18.77,2553,-0.126267327
18.78,2546,-0.058277228
18.79,2545,-0.048564356
18.8,2544,-0.038851485
18.81,2544,-0.038851485
18.82,2544,-0.038851485
18.83,2547,-0.067990099
18.84,2543,-0.029138614
18.85,2543,-0.029138614
18.86,2543,-0.029138614
18.87,2545,-0.048564356
18.88,2543,-0.029138614
18.89,2544,-0.038851485
18.9,2541,-0.009712871
18.91,2543,-0.029138614
18.92,2546,-0.058277228
18.93,2544,-0.038851485
18.94,2551,-0.106841584
18.95,2543,-0.029138614
18.96,2550,-0.097128713
18.97,2544,-0.038851485
18.98,2552,-0.116554455
18.99,2540,0
19,2548,-0.07770297
19.01,2540,0
19.02,2550,-0.097128713
19.03,2536,0.038851485
19.04,2550,-0.097128713
19.05,2540,0
19.06,2554,-0.135980198
19.07,2540,0
19.08,2551,-0.106841584
19.09,2540,0
19.1,2550,-0.097128713
19.11,2538,0.019425743
19.12,2554,-0.135980198
19.13,2544,-0.038851485
19.14,2548,-0.07770297
19.15,2541,-0.009712871
19.16,2547,-0.067990099
19.17,2542,-0.019425743
19.18,2545,-0.048564356
19.19,2543,-0.029138614
19.2,2548,-0.07770297
19.21,2548,-0.07770297
19.22,2547,-0.067990099
19.23,2544,-0.038851485
19.24,2547,-0.067990099
19.25,2547,-0.067990099
19.26,2546,-0.058277228
19.27,2542,-0.019425743
19.28,2535,0.048564356
19.29,2549,-0.087415842
19.3,2538,0.019425743
19.31,2546,-0.058277228
19.32,2543,-0.029138614
19.33,2549,-0.087415842
19.34,2545,-0.048564356
19.35,2553,-0.126267327
19.36,2544,-0.038851485
19.37,2552,-0.116554455
19.38,2546,-0.058277228
19.39,2552,-0.116554455
19.4,2542,-0.019425743
19.41,2553,-0.126267327
19.42,2541,-0.009712871
19.43,2548,-0.07770297
19.44,2540,0
19.45,2549,-0.087415842
19.46,2541,-0.009712871
19.47,2548,-0.07770297
19.48,2545,-0.048564356
19.49,2545,-0.048564356
19.5,2541,-0.009712871
19.51,2550,-0.097128713
19.52,2539,0.009712871
19.53,2544,-0.038851485
19.54,2547,-0.067990099
19.55,2547,-0.067990099
19.56,2545,-0.048564356
19.57,2544,-0.038851485
19.58,2543,-0.029138614
19.59,2546,-0.058277228
19.6,2547,-0.067990099
19.61,2543,-0.029138614
19.62,2547,-0.067990099
19.63,2544,-0.038851485
19.64,2553,-0.126267327
19.65,2534,0.058277228
19.66,2552,-0.116554455
19.67,2545,-0.048564356
19.68,2554,-0.135980198
19.69,2544,-0.038851485
19.7,2553,-0.126267327
19.71,2542,-0.019425743
19.72,2543,-0.029138614
19.73,2544,-0.038851485
19.74,2550,-0.097128713
19.75,2546,-0.058277228
19.76,2552,-0.116554455
19.77,2537,0.029138614
19.78,2553,-0.126267327
19.79,2549,-0.087415842
19.8,2550,-0.097128713
19.81,2539,0.009712871
19.82,2552,-0.116554455
19.83,2542,-0.019425743
19.84,2549,-0.087415842
19.85,2545,-0.048564356
19.86,2547,-0.067990099
19.87,2547,-0.067990099
19.88,2549,-0.087415842
19.89,2538,0.019425743
19.9,2550,-0.097128713
19.91,2541,-0.009712871
19.92,2547,-0.067990099
19.93,2543,-0.029138614
19.94,2545,-0.048564356
19.95,2546,-0.058277228
19.96,2546,-0.058277228
19.97,2548,-0.07770297
