Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
0,0.224878742,-0.065135841,9.516290978
0.01,0.229457327,-0.06428966,9.52856498
0.02,0.229329298,-0.069696172,9.532391044
0.03,0.230876738,-0.071025804,9.51770992
0.04,0.229877523,-0.086134937,9.535739719
0.05,0.247641668,-0.060599817,9.516243949
0.06,0.240173528,-0.063691827,9.525798759
0.07,0.229574745,-0.067283576,9.541723391
0.08,0.223276133,-0.068107069,9.515634189
0.09,0.2396435,-0.069199321,9.536637519
0.1,0.225654717,-0.058396759,9.512822465
0.11,0.21454942,-0.074568364,9.539732514
0.12,0.2354112,-0.057038338,9.499709454
0.13,0.230489446,-0.083012517,9.528770952
0.14,0.246980398,-0.06843465,9.519703382
0.15,0.209636796,-0.08292741,9.532237761
0.16,0.23458196,-0.057063851,9.522537836
0.17,0.226051733,-0.069771465,9.527344446
0.18,0.2360007,-0.076860601,9.534021151
0.19,0.22958273,-0.068792792,9.519267832
0.2,0.219778609,-0.063029953,9.534122773
0.21,0.243831831,-0.05715794,9.527697227
0.22,0.234863177,-0.064225032,9.532453057
0.23,0.229481496,-0.087097307,9.557203249
0.24,0.237144057,-0.070810885,9.525918096
0.25,0.242837299,-0.079241058,9.535191643
0.26,0.242081755,-0.072970787,9.525650269
0.27,0.213425986,-0.065725924,9.521570603
0.28,0.227616032,-0.060938894,9.543880113
0.29,0.227927863,-0.066182568,9.511548348
0.3,0.249299714,-0.075798124,9.523785034
0.31,0.23636756,-0.063941407,9.53968188
0.32,0.238022933,-0.05539972,9.519424929
0.33,0.229432266,-0.085779333,9.544717314
0.34,0.237209306,-0.061659875,9.528362271
0.35,0.21249838,-0.066756735,9.525365097
0.36,0.237425406,-0.052758633,9.536141369
0.37,0.222242052,-0.066042975,9.515621838
0.38,0.23773093,-0.054294681,9.520402769
0.39,0.215599793,-0.067808249,9.511256079
0.4,0.229815735,-0.078990399,9.535984117
0.41,0.223684939,-0.062916932,9.513726293
0.42,0.232401514,-0.067844063,9.531253735
0.43,0.234996293,-0.06584651,9.537999273
0.44,0.208014385,-0.072891618,9.526100336
0.45,0.24048909,-0.056703857,9.53056403
0.46,0.237584081,-0.065775556,9.529198996
0.47,0.222790553,-0.062536241,9.528027923
0.48,0.240738268,-0.060786968,9.536645976
0.49,0.247989984,-0.07394863,9.531488792
0.5,0.22860994,-0.08729389,9.545904128
0.51,0.229382092,-0.061665532,9.52896712
0.52,0.229270849,-0.084820505,9.546477498
0.53,0.243537217,-0.054835773,9.514240444
0.54,0.223892003,-0.080032569,9.525078867
0.55,0.236951809,-0.058659913,9.519103331
0.56,0.224476738,-0.070045719,9.526358262
0.57,0.225693282,-0.077642229,9.535977218
0.58,0.225644743,-0.061119718,9.528947872
0.59,0.220735247,-0.063261543,9.515004902
0.6,0.231436178,-0.079515008,9.529689263
0.61,0.239829364,-0.050676072,9.51774957
0.62,0.230353835,-0.071583501,9.530114024
0.63,0.222623802,-0.073830827,9.523720367
0.64,0.231825373,-0.077777286,9.533173601
0.65,0.232667891,-0.070407323,9.52602962
0.66,0.239793202,-0.065165104,9.521810675
0.67,0.222541372,-0.060885777,9.521948217
0.68,0.226015719,-0.072435699,9.536569978
0.69,0.239026566,-0.064476226,9.528649318
0.7,0.215738874,-0.07043329,9.521160597
0.71,0.23688965,-0.065123986,9.530672959
0.72,0.234717841,-0.06730926,9.51369765
0.73,0.238240784,-0.071329684,9.539606559
0.74,0.228986781,-0.06131346,9.521933827
0.75,0.197171546,-0.092758798,9.532535083
0.76,0.22849816,-0.073096175,9.533927614
0.77,0.220591727,-0.05803424,9.510468587
0.78,0.226263714,-0.066355376,9.534708524
0.79,0.237210482,-0.047470517,9.515854787
0.8,0.228841482,-0.06517393,9.530183326
0.81,0.21321258,-0.075396244,9.526572167
0.82,0.225992591,-0.055957582,9.49587513
0.83,0.220577051,-0.064752267,9.509256334
0.84,0.236011669,-0.080050377,9.539297446
0.85,0.220491899,-0.069069165,9.535783966
0.86,0.219499122,-0.076627319,9.536502172
0.87,0.234340744,-0.062317026,9.516629093
0.88,0.227138954,-0.082680182,9.536723776
0.89,0.231189888,-0.054707855,9.507739416
0.9,0.223235203,-0.05991416,9.53858703
0.91,0.234213272,-0.075636321,9.549951564
0.92,0.218246723,-0.075707046,9.528687002
0.93,0.241807419,-0.073659806,9.549542699
0.94,0.230246252,-0.066754922,9.520705715
0.95,0.21320793,-0.082951993,9.53872591
0.96,0.228324164,-0.054324705,9.501123244
0.97,0.223840229,-0.095792153,9.540562253
0.98,0.231802703,-0.058347399,9.521958266
0.99,0.213238867,-0.078772189,9.531426991
1,0.227635446,-0.062217489,9.513898609
1.01,0.229822263,-0.059887601,9.527743076
1.02,0.228667565,-0.071926317,9.53455039
1.03,0.222718737,-0.057795075,9.528500985
1.04,0.218192431,-0.064323976,9.537291772
1.05,0.242482695,-0.058943349,9.527073599
1.06,0.23016918,-0.065399327,9.520512271
1.07,0.221197286,-0.073751808,9.53735966
1.08,0.228521845,-0.053814237,9.520067264
1.09,0.23283778,-0.075399649,9.529343596
1.1,0.235797468,-0.059334587,9.524325442
1.11,0.227147038,-0.06758414,9.535042202
1.12,0.222892239,-0.069808661,9.545501249
1.13,0.229358982,-0.060131443,9.520372073
1.14,0.229508092,-0.087125982,9.536500714
1.15,0.23048186,-0.063905335,9.527342357
1.16,0.226689384,-0.072595004,9.527549377
1.17,0.234242864,-0.071317239,9.548483356
1.18,0.232200511,-0.073352365,9.532515615
1.19,0.225932795,-0.059158209,9.503065122
1.2,0.227666666,-0.065947462,9.532785377
1.21,0.23352629,-0.062555005,9.526635505
1.22,0.209973961,-0.061412069,9.529143784
1.23,0.229794139,-0.071008068,9.534650626
1.24,0.227938105,-0.071358835,9.537003909
1.25,0.226488273,-0.061339334,9.531032539
1.26,0.221844553,-0.092859053,9.53262878
1.27,0.227938107,-0.070836054,9.524004152
1.28,0.223555319,-0.066294712,9.522690196
1.29,0.227481458,-0.069675643,9.537740771
1.3,0.221612128,-0.06750051,9.538847917
1.31,0.236720825,-0.065959645,9.524701397
1.32,0.221583639,-0.079185387,9.523705208
1.33,0.227469175,-0.05081953,9.513686859
1.34,0.229922113,-0.083213064,9.538768131
1.35,0.230390049,-0.079555279,9.540402419
1.36,0.214674463,-0.083047169,9.515148368
1.37,0.223759671,-0.064835157,9.533668512
1.38,0.22736093,-0.056574308,9.529321104
1.39,0.222642475,-0.068704858,9.523196125
1.4,0.224270964,-0.060313252,9.514252028
1.41,0.227148816,-0.064671632,9.523927761
1.42,0.231004125,-0.072048683,9.54247024
1.43,0.216598925,-0.067738077,9.520283505
1.44,0.211745177,-0.056015624,9.516415412
1.45,0.230311245,-0.054967849,9.524740854
1.46,0.230482053,-0.066984273,9.524317444
1.47,0.239041976,-0.054338412,9.524317606
1.48,0.23183578,-0.056887785,9.519376361
1.49,0.230099712,-0.06406107,9.53506714
1.5,0.237403339,-0.060252978,9.501125575
