Time (s),Raw Acceleration,Acceleration x (m/s^2)
8.78,2414,1.223821782
8.79,2434,1.029564356
8.8,2420,1.165544554
8.81,2447,0.90329703
8.82,2442,0.951861386
8.83,2459,0.786742574
8.84,2476,0.621623762
8.85,2507,0.320524752
8.86,2514,0.252534653
8.87,2553,-0.126267327
8.88,2571,-0.30109901
8.89,2596,-0.543920792
8.9,2608,-0.660475248
8.91,2647,-1.039277228
8.92,2684,-1.398653465
8.93,2697,-1.524920792
8.94,2700,-1.554059406
8.95,2733,-1.874584158
8.96,2768,-2.214534653
8.97,2793,-2.457356436
8.98,2815,-2.671039604
8.99,2841,-2.923574257
9,2747,-2.010564356
9.01,2707,-1.622049505
9.02,2678,-1.340376238
9.03,2691,-1.466643564
9.04,2690,-1.456930693
9.05,2702,-1.573485149
9.06,2668,-1.243247525
9.07,2656,-1.126693069
9.08,2621,-0.786742574
9.09,2612,-0.699326733
9.1,2579,-0.37880198
9.11,2563,-0.22339604
9.12,2553,-0.126267327
9.13,2528,0.116554455
9.14,2491,0.475930693
9.15,2464,0.738178218
9.16,2446,0.913009901
9.17,2427,1.097554455
9.18,2409,1.272386139
9.19,2370,1.651188119
9.2,2354,1.806594059
9.21,2319,2.146544554
9.22,2320,2.136831683
9.23,2333,2.010564356
9.24,2300,2.331089109
9.25,2301,2.321376238
9.26,2327,2.068841584
9.27,2372,1.631762376
9.28,2408,1.28209901
9.29,2430,1.068415842
9.3,2412,1.243247525
9.31,2439,0.981
9.32,2436,1.010138614
9.33,2467,0.709039604
9.34,2471,0.670188119
9.35,2501,0.37880198
9.36,2512,0.271960396
9.37,2553,-0.126267327
9.38,2575,-0.339950495
9.39,2592,-0.505069307
9.4,2613,-0.709039604
9.41,2628,-0.854732673
9.42,2674,-1.301524752
9.43,2697,-1.524920792
9.44,2692,-1.476356436
9.45,2719,-1.73860396
9.46,2772,-2.253386139
9.47,2797,-2.496207921
9.48,2810,-2.622475248
9.49,2837,-2.884722772
9.5,2758,-2.117405941
9.51,2706,-1.612336634
9.52,2684,-1.398653465
9.53,2692,-1.476356436
9.54,2690,-1.456930693
9.55,2695,-1.50549505
9.56,2662,-1.184970297
9.57,2667,-1.233534653
9.58,2627,-0.845019802
9.59,2612,-0.699326733
9.6,2573,-0.320524752
9.61,2572,-0.310811881
9.62,2550,-0.097128713
9.63,2529,0.106841584
9.64,2491,0.475930693
9.65,2473,0.650762376
9.66,2442,0.951861386
9.67,2427,1.097554455
9.68,2416,1.20439604
9.69,2375,1.602623762
9.7,2351,1.835732673
9.71,2317,2.165970297
9.72,2311,2.224247525
9.73,2327,2.068841584
9.74,2304,2.292237624
9.75,2300,2.331089109
9.76,2328,2.059128713
9.77,2360,1.748316832
9.78,2398,1.379227723
9.79,2424,1.126693069
9.8,2425,1.116980198
9.81,2443,0.942148515
9.82,2439,0.981
9.83,2460,0.777029703
9.84,2469,0.689613861
9.85,2500,0.388514851
9.86,2502,0.369089109
9.87,2536,0.038851485
9.88,2570,-0.291386139
9.89,2590,-0.485643564
9.9,2610,-0.67990099
9.91,2636,-0.932435644
9.92,2666,-1.223821782
9.93,2692,-1.476356436
9.94,2699,-1.544346535
9.95,2711,-1.66090099
9.96,2767,-2.204821782
9.97,2795,-2.476782178
9.98,2793,-2.457356436
9.99,2838,-2.894435644
10,2767,-2.204821782
10.01,2721,-1.758029703
10.02,2679,-1.350089109
10.03,2687,-1.427792079
10.04,2688,-1.43750495
10.05,2700,-1.554059406
10.06,2668,-1.243247525
10.07,2668,-1.243247525
10.08,2621,-0.786742574
10.09,2631,-0.883871287
10.1,2582,-0.407940594
10.11,2575,-0.339950495
10.12,2553,-0.126267327
10.13,2532,0.07770297
10.14,2497,0.417653465
10.15,2472,0.660475248
10.16,2453,0.845019802
10.17,2430,1.068415842
10.18,2418,1.184970297
10.19,2384,1.515207921
10.2,2356,1.787168317
10.21,2322,2.117405941
10.22,2308,2.253386139
10.23,2317,2.165970297
10.24,2312,2.214534653
10.25,2303,2.301950495
10.26,2331,2.029990099
10.27,2360,1.748316832
10.28,2398,1.379227723
10.29,2413,1.233534653
10.3,2428,1.087841584
10.31,2439,0.981
10.32,2435,1.019851485
10.33,2456,0.815881188
10.34,2470,0.67990099
10.35,2496,0.427366337
10.36,2505,0.339950495
10.37,2536,0.038851485
10.38,2562,-0.213683168
10.39,2587,-0.45650495
10.4,2607,-0.650762376
10.41,2629,-0.864445545
10.42,2649,-1.05870297
10.43,2688,-1.43750495
10.44,2695,-1.50549505
10.45,2706,-1.612336634
10.46,2755,-2.088267327
10.47,2785,-2.379653465
10.48,2798,-2.505920792
10.49,2831,-2.826445545
10.5,2787,-2.399079208
10.51,2723,-1.777455446
10.52,2681,-1.369514851
10.53,2695,-1.50549505
10.54,2689,-1.447217822
10.55,2689,-1.447217822
10.56,2666,-1.223821782
10.57,2660,-1.165544554
10.58,2632,-0.893584158
10.59,2629,-0.864445545
10.6,2587,-0.45650495
10.61,2585,-0.437079208
10.62,2555,-0.145693069
10.63,2540,0
10.64,2514,0.252534653
10.65,2487,0.514782178
10.66,2454,0.835306931
10.67,2429,1.078128713
10.68,2413,1.233534653
10.69,2388,1.476356436
10.7,2363,1.719178218
10.71,2335,1.991138614
10.72,2303,2.301950495
10.73,2319,2.146544554
10.74,2317,2.165970297
10.75,2306,2.272811881
10.76,2322,2.117405941
10.77,2357,1.777455446
10.78,2392,1.43750495
10.79,2410,1.262673267
10.8,2419,1.175257426
10.81,2432,1.048990099
10.82,2448,0.893584158
10.83,2447,0.90329703
10.84,2464,0.738178218
10.85,2497,0.417653465
10.86,2506,0.330237624
10.87,2532,0.07770297
10.88,2554,-0.135980198
10.89,2599,-0.573059406
10.9,2604,-0.621623762
10.91,2628,-0.854732673
10.92,2648,-1.048990099
10.93,2687,-1.427792079
10.94,2680,-1.35980198
10.95,2705,-1.602623762
10.96,2738,-1.923148515
10.97,2788,-2.408792079
10.98,2797,-2.496207921
10.99,2828,-2.797306931
11,2790,-2.428217822
11.01,2719,-1.73860396
11.02,2683,-1.388940594
11.03,2689,-1.447217822
11.04,2692,-1.476356436
11.05,2693,-1.486069307
11.06,2675,-1.311237624
11.07,2663,-1.194683168
11.08,2642,-0.990712871
11.09,2629,-0.864445545
11.1,2592,-0.505069307
11.11,2577,-0.359376238
11.12,2549,-0.087415842
11.13,2547,-0.067990099
11.14,2519,0.203970297
11.15,2483,0.553633663
11.16,2457,0.806168317
11.17,2440,0.971287129
11.18,2420,1.165544554
11.19,2399,1.369514851
11.2,2370,1.651188119
11.21,2341,1.932861386
11.22,2305,2.282524752
11.23,2308,2.253386139
11.24,2320,2.136831683
11.25,2311,2.224247525
11.26,2323,2.107693069
11.27,2358,1.767742574
11.28,2391,1.447217822
11.29,2409,1.272386139
11.3,2420,1.165544554
11.31,2438,0.990712871
11.32,2438,0.990712871
11.33,2443,0.942148515
11.34,2472,0.660475248
11.35,2501,0.37880198
11.36,2497,0.417653465
11.37,2530,0.097128713
11.38,2557,-0.165118812
11.39,2594,-0.52449505
11.4,2599,-0.573059406
11.41,2630,-0.874158416
11.42,2639,-0.961574257
11.43,2685,-1.408366337
11.44,2692,-1.476356436
11.45,2706,-1.612336634
11.46,2730,-1.845445545
11.47,2788,-2.408792079
11.48,2793,-2.457356436
11.49,2838,-2.894435644
11.5,2786,-2.389366337
11.51,2731,-1.855158416
11.52,2690,-1.456930693
11.53,2689,-1.447217822
11.54,2689,-1.447217822
11.55,2683,-1.388940594
11.56,2667,-1.233534653
11.57,2665,-1.214108911
11.58,2635,-0.922722772
11.59,2628,-0.854732673
11.6,2599,-0.573059406
11.61,2586,-0.446792079
11.62,2555,-0.145693069
11.63,2550,-0.097128713
11.64,2516,0.233108911
11.65,2485,0.534207921
11.66,2456,0.815881188
11.67,2444,0.932435644
11.68,2422,1.146118812
11.69,2403,1.330663366
11.7,2368,1.670613861
11.71,2343,1.913435644
11.72,2308,2.253386139
11.73,2311,2.224247525
11.74,2321,2.127118812
11.75,2314,2.195108911
11.76,2328,2.059128713
11.77,2352,1.826019802
11.78,2386,1.495782178
11.79,2413,1.233534653
11.8,2424,1.126693069
11.81,2423,1.136405941
11.82,2440,0.971287129
11.83,2450,0.874158416
11.84,2471,0.670188119
11.85,2509,0.30109901
11.86,2510,0.291386139
11.87,2532,0.07770297
11.88,2559,-0.184544554
11.89,2594,-0.52449505
11.9,2604,-0.621623762
11.91,2628,-0.854732673
11.92,2647,-1.039277228
11.93,2681,-1.369514851
11.94,2682,-1.379227723
11.95,2711,-1.66090099
11.96,2735,-1.894009901
11.97,2778,-2.311663366
11.98,2792,-2.447643564
11.99,2838,-2.894435644
12,2799,-2.515633663
12.01,2726,-1.806594059
12.02,2690,-1.456930693
12.03,2690,-1.456930693
12.04,2693,-1.486069307
12.05,2694,-1.495782178
12.06,2672,-1.28209901
12.07,2662,-1.184970297
12.08,2638,-0.951861386
12.09,2621,-0.786742574
12.1,2595,-0.534207921
12.11,2579,-0.37880198
12.12,2551,-0.106841584
12.13,2554,-0.135980198
12.14,2519,0.203970297
12.15,2489,0.495356436
12.16,2451,0.864445545
12.17,2442,0.951861386
12.18,2424,1.126693069
12.19,2401,1.350089109
12.2,2366,1.690039604
12.21,2345,1.894009901
12.22,2315,2.18539604
12.23,2310,2.233960396
12.24,2328,2.059128713
12.25,2309,2.243673267
12.26,2324,2.097980198
12.27,2353,1.816306931
12.28,2389,1.466643564
12.29,2406,1.301524752
12.3,2419,1.175257426
12.31,2423,1.136405941
12.32,2450,0.874158416
12.33,2450,0.874158416
12.34,2471,0.670188119
12.35,2500,0.388514851
12.36,2503,0.359376238
12.37,2532,0.07770297
12.38,2554,-0.135980198
12.39,2593,-0.514782178
12.4,2605,-0.631336634
12.41,2618,-0.75760396
12.42,2650,-1.068415842
12.43,2686,-1.418079208
12.44,2687,-1.427792079
12.45,2704,-1.592910891
12.46,2743,-1.971712871
12.47,2783,-2.360227723
12.48,2796,-2.48649505
12.49,2830,-2.816732673
12.5,2793,-2.457356436
12.51,2727,-1.816306931
12.52,2686,-1.418079208
12.53,2690,-1.456930693
12.54,2692,-1.476356436
12.55,2690,-1.456930693
12.56,2665,-1.214108911
12.57,2663,-1.194683168
12.58,2637,-0.942148515
12.59,2632,-0.893584158
12.6,2589,-0.475930693
12.61,2593,-0.514782178
12.62,2548,-0.07770297
12.63,2546,-0.058277228
12.64,2509,0.30109901
12.65,2487,0.514782178
12.66,2459,0.786742574
12.67,2429,1.078128713
12.68,2423,1.136405941
12.69,2392,1.43750495
12.7,2372,1.631762376
12.71,2334,2.000851485
12.72,2315,2.18539604
12.73,2303,2.301950495
12.74,2327,2.068841584
12.75,2307,2.26309901
12.76,2330,2.03970297
12.77,2353,1.816306931
12.78,2393,1.427792079
12.79,2409,1.272386139
12.8,2423,1.136405941
12.81,2433,1.039277228
12.82,2444,0.932435644
12.83,2456,0.815881188
12.84,2463,0.747891089
12.85,2495,0.437079208
12.86,2507,0.320524752
12.87,2548,-0.07770297
12.88,2559,-0.184544554
12.89,2591,-0.495356436
12.9,2605,-0.631336634
12.91,2618,-0.75760396
12.92,2661,-1.175257426
12.93,2688,-1.43750495
12.94,2686,-1.418079208
12.95,2708,-1.631762376
12.96,2752,-2.059128713
12.97,2783,-2.360227723
12.98,2801,-2.535059406
12.99,2833,-2.845871287
13,2787,-2.399079208
13.01,2727,-1.816306931
13.02,2682,-1.379227723
13.03,2696,-1.515207921
13.04,2683,-1.388940594
13.05,2695,-1.50549505
13.06,2664,-1.20439604
13.07,2665,-1.214108911
13.08,2625,-0.825594059
13.09,2632,-0.893584158
13.1,2593,-0.514782178
13.11,2579,-0.37880198
13.12,2555,-0.145693069
13.13,2532,0.07770297
13.14,2511,0.281673267
13.15,2480,0.582772277
13.16,2454,0.835306931
13.17,2420,1.165544554
13.18,2418,1.184970297
13.19,2378,1.573485149
13.2,2367,1.680326733
13.21,2326,2.078554455
13.22,2316,2.175683168
13.23,2315,2.18539604
13.24,2317,2.165970297
13.25,2302,2.311663366
13.26,2328,2.059128713
13.27,2362,1.728891089
13.28,2394,1.418079208
13.29,2421,1.155831683
13.3,2418,1.184970297
13.31,2433,1.039277228
13.32,2446,0.913009901
13.33,2446,0.913009901
13.34,2525,0.145693069
13.35,2532,0.07770297
13.36,2455,0.825594059
13.37,2494,0.446792079
13.38,2571,-0.30109901
13.39,2616,-0.738178218
13.4,2647,-1.039277228
13.41,2658,-1.146118812
13.42,2691,-1.466643564
13.43,2705,-1.602623762
13.44,2714,-1.690039604
13.45,2742,-1.962
13.46,2774,-2.272811881
13.47,2791,-2.437930693
13.48,2795,-2.476782178
13.49,2794,-2.467069307
13.5,2702,-1.573485149
13.51,2672,-1.28209901
