Time (s),Raw Acceleration,Acceleration x (m/s^2)
5.6,2615,-0.728465347
5.61,2490,0.485643564
5.62,2351,1.835732673
5.63,2253,2.787594059
5.64,2245,2.86529703
5.65,2291,2.41850495
5.66,2398,1.379227723
5.67,2533,0.067990099
5.68,2701,-1.563772277
5.69,2849,-3.001277228
5.7,2915,-3.642326733
5.71,2823,-2.748742574
5.72,2674,-1.301524752
5.73,2549,-0.087415842
5.74,2443,0.942148515
5.75,2277,2.554485149
5.76,2245,2.86529703
5.77,2251,2.807019802
5.78,2349,1.855158416
5.79,2462,0.75760396
5.8,2610,-0.67990099
5.81,2769,-2.224247525
5.82,2892,-3.418930693
5.83,2881,-3.312089109
5.84,2745,-1.991138614
5.85,2607,-0.650762376
5.86,2504,0.349663366
5.87,2351,1.835732673
5.88,2263,2.690465347
5.89,2240,2.913861386
5.9,2298,2.350514851
5.91,2399,1.369514851
5.92,2536,0.038851485
5.93,2680,-1.35980198
5.94,2843,-2.943
5.95,2923,-3.720029703
5.96,2822,-2.739029703
5.97,2679,-1.350089109
5.98,2545,-0.048564356
5.99,2440,0.971287129
6,2291,2.41850495
6.01,2237,2.943
6.02,2268,2.64190099
6.03,2348,1.864871287
6.04,2474,0.641049505
6.05,2607,-0.650762376
6.06,2766,-2.195108911
6.07,2898,-3.477207921
6.08,2889,-3.389792079
6.09,2744,-1.981425743
6.1,2620,-0.777029703
6.11,2486,0.52449505
6.12,2375,1.602623762
6.13,2244,2.875009901
6.14,2252,2.797306931
6.15,2286,2.467069307
6.16,2410,1.262673267
6.17,2536,0.038851485
6.18,2690,-1.456930693
6.19,2841,-2.923574257
6.2,2920,-3.690891089
6.21,2818,-2.700178218
6.22,2669,-1.252960396
6.23,2545,-0.048564356
6.24,2436,1.010138614
6.25,2292,2.408792079
6.26,2243,2.884722772
6.27,2259,2.729316832
6.28,2345,1.894009901
6.29,2471,0.670188119
6.3,2602,-0.60219802
6.31,2766,-2.195108911
6.32,2883,-3.331514851
6.33,2886,-3.360653465
6.34,2746,-2.000851485
6.35,2610,-0.67990099
6.36,2495,0.437079208
6.37,2363,1.719178218
6.38,2257,2.748742574
6.39,2234,2.972138614
6.4,2303,2.301950495
6.41,2407,1.291811881
6.42,2542,-0.019425743
6.43,2677,-1.330663366
6.44,2834,-2.855584158
6.45,2924,-3.729742574
6.46,2825,-2.768168317
6.47,2673,-1.291811881
6.48,2543,-0.029138614
6.49,2434,1.029564356
6.5,2296,2.369940594
6.51,2239,2.923574257
6.52,2264,2.680752475
6.53,2347,1.874584158
6.54,2475,0.631336634
6.55,2614,-0.718752475
6.56,2760,-2.136831683
6.57,2890,-3.39950495
6.58,2889,-3.389792079
6.59,2755,-2.088267327
6.6,2606,-0.641049505
6.61,2497,0.417653465
6.62,2364,1.709465347
6.63,2256,2.758455446
6.64,2242,2.894435644
6.65,2284,2.48649505
6.66,2419,1.175257426
6.67,2546,-0.058277228
6.68,2687,-1.427792079
6.69,2823,-2.748742574
6.7,2918,-3.671465347
6.71,2821,-2.729316832
6.72,2673,-1.291811881
6.73,2543,-0.029138614
6.74,2452,0.854732673
6.75,2285,2.476782178
6.76,2252,2.797306931
6.77,2251,2.807019802
6.78,2360,1.748316832
6.79,2478,0.60219802
6.8,2609,-0.670188119
6.81,2762,-2.156257426
6.82,2875,-3.253811881
6.83,2892,-3.418930693
6.84,2745,-1.991138614
6.85,2608,-0.660475248
6.86,2498,0.407940594
6.87,2362,1.728891089
6.88,2254,2.777881188
6.89,2255,2.768168317
6.9,2290,2.428217822
6.91,2410,1.262673267
6.92,2541,-0.009712871
6.93,2686,-1.418079208
6.94,2827,-2.787594059
6.95,2916,-3.652039604
6.96,2821,-2.729316832
6.97,2675,-1.311237624
6.98,2547,-0.067990099
6.99,2416,1.20439604
7,2289,2.437930693
7.01,2254,2.777881188
7.02,2273,2.593336634
7.03,2331,2.029990099
7.04,2485,0.534207921
7.05,2612,-0.699326733
7.06,2768,-2.214534653
7.07,2873,-3.234386139
7.08,2895,-3.448069307
7.09,2745,-1.991138614
7.1,2614,-0.718752475
7.11,2491,0.475930693
7.12,2370,1.651188119
7.13,2252,2.797306931
7.14,2245,2.86529703
7.15,2292,2.408792079
7.16,2413,1.233534653
7.17,2551,-0.106841584
7.18,2680,-1.35980198
7.19,2825,-2.768168317
7.2,2908,-3.574336634
7.21,2828,-2.797306931
7.22,2673,-1.291811881
7.23,2545,-0.048564356
7.24,2436,1.010138614
7.25,2288,2.447643564
7.26,2246,2.855584158
7.27,2258,2.739029703
7.28,2355,1.796881188
7.29,2478,0.60219802
7.3,2612,-0.699326733
7.31,2768,-2.214534653
7.32,2878,-3.282950495
7.33,2891,-3.409217822
7.34,2754,-2.078554455
7.35,2604,-0.621623762
7.36,2499,0.398227723
7.37,2354,1.806594059
7.38,2259,2.729316832
7.39,2230,3.010990099
7.4,2312,2.214534653
7.41,2413,1.233534653
7.42,2550,-0.097128713
7.43,2681,-1.369514851
7.44,2826,-2.777881188
7.45,2926,-3.749168317
7.46,2823,-2.748742574
7.47,2675,-1.311237624
7.48,2548,-0.07770297
7.49,2434,1.029564356
7.5,2299,2.34080198
7.51,2231,3.001277228
7.52,2259,2.729316832
7.53,2350,1.845445545
7.54,2484,0.543920792
7.55,2616,-0.738178218
7.56,2764,-2.175683168
7.57,2880,-3.302376238
7.58,2886,-3.360653465
7.59,2752,-2.059128713
7.6,2614,-0.718752475
7.61,2492,0.466217822
7.62,2362,1.728891089
7.63,2239,2.923574257
7.64,2254,2.777881188
7.65,2288,2.447643564
7.66,2420,1.165544554
7.67,2549,-0.087415842
7.68,2698,-1.534633663
7.69,2827,-2.787594059
7.7,2907,-3.564623762
7.71,2825,-2.768168317
7.72,2685,-1.408366337
7.73,2541,-0.009712871
7.74,2443,0.942148515
7.75,2280,2.525346535
7.76,2242,2.894435644
7.77,2251,2.807019802
7.78,2352,1.826019802
7.79,2485,0.534207921
7.8,2611,-0.689613861
7.81,2770,-2.233960396
7.82,2877,-3.273237624
7.83,2894,-3.438356436
7.84,2747,-2.010564356
7.85,2609,-0.670188119
7.86,2491,0.475930693
7.87,2354,1.806594059
7.88,2247,2.845871287
7.89,2236,2.952712871
7.9,2302,2.311663366
7.91,2401,1.350089109
7.92,2557,-0.165118812
7.93,2686,-1.418079208
7.94,2840,-2.913861386
7.95,2906,-3.554910891
7.96,2827,-2.787594059
7.97,2667,-1.233534653
7.98,2549,-0.087415842
7.99,2425,1.116980198
8,2294,2.389366337
8.01,2223,3.078980198
8.02,2264,2.680752475
8.03,2342,1.923148515
8.04,2481,0.573059406
8.05,2615,-0.728465347
8.06,2773,-2.26309901
8.07,2888,-3.380079208
8.08,2896,-3.457782178
8.09,2742,-1.962
8.1,2607,-0.650762376
8.11,2491,0.475930693
8.12,2354,1.806594059
8.13,2244,2.875009901
8.14,2242,2.894435644
8.15,2291,2.41850495
8.16,2402,1.340376238
8.17,2554,-0.135980198
8.18,2697,-1.524920792
8.19,2831,-2.826445545
8.2,2917,-3.661752475
8.21,2820,-2.71960396
8.22,2672,-1.28209901
8.23,2533,0.067990099
8.24,2449,0.883871287
8.25,2273,2.593336634
8.26,2245,2.86529703
8.27,2247,2.845871287
8.28,2349,1.855158416
8.29,2482,0.563346535
8.3,2628,-0.854732673
8.31,2768,-2.214534653
8.32,2893,-3.428643564
8.33,2889,-3.389792079
8.34,2746,-2.000851485
8.35,2602,-0.60219802
8.36,2493,0.45650495
8.37,2354,1.806594059
8.38,2242,2.894435644
8.39,2238,2.933287129
8.4,2291,2.41850495
8.41,2413,1.233534653
8.42,2549,-0.087415842
8.43,2700,-1.554059406
8.44,2843,-2.943
8.45,2917,-3.661752475
8.46,2826,-2.777881188
8.47,2676,-1.320950495
8.48,2541,-0.009712871
8.49,2430,1.068415842
8.5,2278,2.544772277
8.51,2226,3.049841584
8.52,2265,2.671039604
8.53,2340,1.942574257
8.54,2491,0.475930693
8.55,2616,-0.738178218
8.56,2782,-2.350514851
8.57,2887,-3.370366337
8.58,2906,-3.554910891
8.59,2747,-2.010564356
8.6,2622,-0.796455446
8.61,2484,0.543920792
8.62,2364,1.709465347
8.63,2237,2.943
8.64,2242,2.894435644
8.65,2271,2.612762376
8.66,2414,1.223821782
8.67,2562,-0.213683168
8.68,2703,-1.58319802
8.69,2844,-2.952712871
8.7,2910,-3.593762376
8.71,2824,-2.758455446
8.72,2672,-1.28209901
8.73,2542,-0.019425743
8.74,2441,0.961574257
8.75,2274,2.583623762
8.76,2231,3.001277228
8.77,2248,2.836158416
8.78,2342,1.923148515
8.79,2489,0.495356436
8.8,2621,-0.786742574
8.81,2779,-2.321376238
8.82,2891,-3.409217822
8.83,2886,-3.360653465
8.84,2754,-2.078554455
8.85,2604,-0.621623762
8.86,2496,0.427366337
8.87,2347,1.874584158
8.88,2242,2.894435644
8.89,2227,3.040128713
8.9,2289,2.437930693
8.91,2408,1.28209901
8.92,2558,-0.174831683
8.93,2699,-1.544346535
8.94,2847,-2.981851485
8.95,2917,-3.661752475
8.96,2822,-2.739029703
8.97,2673,-1.291811881
8.98,2540,0
8.99,2429,1.078128713
9,2277,2.554485149
9.01,2228,3.030415842
9.02,2266,2.661326733
9.03,2340,1.942574257
9.04,2484,0.543920792
9.05,2624,-0.815881188
9.06,2780,-2.331089109
9.07,2889,-3.389792079
9.08,2891,-3.409217822
9.09,2749,-2.029990099
9.1,2622,-0.796455446
9.11,2487,0.514782178
9.12,2352,1.826019802
9.13,2230,3.010990099
9.14,2253,2.787594059
9.15,2271,2.612762376
9.16,2417,1.194683168
9.17,2558,-0.174831683
9.18,2702,-1.573485149
9.19,2840,-2.913861386
9.2,2917,-3.661752475
9.21,2818,-2.700178218
9.22,2681,-1.369514851
9.23,2537,0.029138614
9.24,2434,1.029564356
9.25,2265,2.671039604
9.26,2229,3.02070297
9.27,2248,2.836158416
9.28,2341,1.932861386
9.29,2489,0.495356436
9.3,2620,-0.777029703
9.31,2785,-2.379653465
9.32,2890,-3.39950495
9.33,2891,-3.409217822
9.34,2745,-1.991138614
9.35,2614,-0.718752475
9.36,2486,0.52449505
9.37,2347,1.874584158
9.38,2240,2.913861386
9.39,2234,2.972138614
9.4,2291,2.41850495
9.41,2421,1.155831683
9.42,2581,-0.398227723
9.43,2718,-1.728891089
9.44,2856,-3.069267327
9.45,2872,-3.224673267
9.46,2768,-2.214534653
9.47,2612,-0.699326733
9.48,2508,0.310811881
9.49,2394,1.418079208
9.5,2344,1.903722772
9.51,2338,1.962
9.52,2396,1.398653465
9.53,2436,1.010138614
9.54,2539,0.009712871
9.55,2623,-0.806168317
9.56,2711,-1.66090099
9.57,2718,-1.728891089
9.58,2665,-1.214108911
9.59,2583,-0.417653465
9.6,2514,0.252534653
9.61,2483,0.553633663
9.62,2457,0.806168317
9.63,2479,0.592485149
9.64,2529,0.106841584
9.65,2549,-0.087415842
9.66,2560,-0.194257426
9.67,2566,-0.252534653
9.68,2546,-0.058277228
9.69,2538,0.019425743
9.7,2548,-0.07770297
9.71,2551,-0.106841584
9.72,2559,-0.184544554
9.73,2540,0
