Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
10.980000000000002,0.004278258356570705,-0.0067577383703070005,-0.15048202074154374
10.990000000000002,-0.005123837411226036,-0.007201368248553298,-0.15493118644368933
10.999999999999995,-0.008114655032660168,0.0093714942772132,-0.16990498675575147
11.010000000000003,-0.019051918075608153,0.008682279280514403,-0.16090280270157387
11.019999999999998,-0.008636600970841941,0.0138985849834791,-0.1535734616376841
11.030000000000003,-0.01436405946546598,0.007994783509507697,-0.18673536010513947
11.039999999999996,0.10904914813927476,0.026842098177597702,-0.15551220568424273
11.049999999999999,0.16811297803547456,0.011011496375353298,-0.1460166657965962
11.059999999999997,0.0979148551511366,0.0038401459862238037,-0.14980370294628337
11.07,-0.10628128702972728,0.0056974068501538105,-0.16486465416380863
11.080000000000004,-0.3594798410056026,0.004424771240426397,-0.15841856079819244
11.089999999999998,-0.4708675102068611,-0.0140169262325154,-0.1651500673937196
11.100000000000005,-0.489095504174692,-0.0018098869801315063,-0.17490975474224643
11.109999999999998,-0.3139531115379652,0.014983406510177594,-0.17353113882051657
11.119999999999996,0.01841234525023673,-0.0085958380051977,-0.1446882828313975
11.130000000000004,0.24182656201180305,0.0051490561630081,-0.1653199083968462
11.14,0.5769561253143065,0.00507108376143211,-0.1625650516002485
11.149999999999999,0.795422758277967,0.017498329269952297,-0.1370616145243399
11.160000000000002,0.828841772892825,0.025792136463089407,-0.138772732048406
11.170000000000003,0.7426296447702214,0.022144333911439006,-0.15931688249387052
11.18,0.5829620835891766,0.008237426653467996,-0.17041409201646543
11.189999999999996,0.1289881163831487,0.005820099298452906,-0.1642777329927009
11.200000000000001,-0.4419946805378423,-0.007629521295493792,-0.1569757767194575
11.209999999999996,-0.9510187355342972,-0.012937444446016402,-0.17543310335068255
11.219999999999997,-1.5074453993757888,-0.0546936202822958,-0.19438909157023423
11.230000000000004,-1.4607237990457782,-0.029087837378638993,-0.19277193886608568
11.240000000000002,-0.979885755513667,0.004746834664173695,-0.1567329489842197
11.25,-0.45733072383827855,-0.0115810417714348,-0.16160936729275602
11.260000000000002,-0.09421298647580803,0.011891384275885595,-0.15995651472445904
11.269999999999998,0.19871768421599187,-0.0050504163802638025,-0.15322881622739523
11.280000000000001,0.5233792840345021,0.015500606985588798,-0.16706480155086414
11.29,1.0336993963521983,0.0180989080606422,-0.14609379425207183
11.300000000000002,1.5969223974202331,0.027795000878153994,-0.1521956584344409
11.310000000000011,1.656883001995392,0.030746890857328495,-0.1223034594837744
11.32,1.4947702335026871,0.049052809934743404,-0.13879559759411525
11.330000000000002,1.0099754208288365,0.026305357321539304,-0.14437198450648664
11.340000000000007,0.19031875078253013,-0.0121362893135265,-0.14860008260174795
11.349999999999998,-0.5597993675866222,-0.031926240778219095,-0.16242806769775928
11.359999999999998,-1.0939382497594343,-0.025927780251026402,-0.20150432783739933
11.370000000000008,-1.808300628322394,-0.0318466375382639,-0.1864613209313457
11.380000000000004,-2.185293762135611,-0.04856700120047509,-0.1743540841243047
11.389999999999999,-1.8816075148208717,-0.008829307139995107,-0.179909722191584
11.400000000000006,-0.8742550901183981,-0.0267447825334565,-0.1370720916113723
11.41,-0.14331720265680778,-0.03318783476467419,-0.18181783393840487
11.420000000000003,0.14316746280015372,0.015104342844424896,-0.1535372474747914
11.43,0.4683337725898041,0.012040573422311891,-0.15213778752764567
11.439999999999998,1.0204122315987896,0.030001449050053305,-0.15973978023880792
11.449999999999998,1.7005103796698158,0.0237582110400188,-0.15175996049665255
11.46,1.865465684261583,0.042433201195351995,-0.11164048788744933
11.470000000000002,1.614397871507079,0.013682782694109802,-0.14468905467150336
11.479999999999999,1.287060215565785,0.028481279389676,-0.14016654303260426
11.490000000000007,0.5921579750704569,-0.005384275749902405,-0.1415234031178256
11.5,-0.28952547130264417,-0.028840879909055102,-0.1783158081070143
11.509999999999998,-0.8704855781414388,-0.005062005181168809,-0.1499137455413048
11.520000000000007,-1.2975346285570206,-0.008569868178305302,-0.1771684743177031
11.530000000000001,-1.8837594132448117,-0.056227894586517,-0.1887182001707815
11.54,-2.180678484264696,-0.05599357248585451,-0.22034793883508777
11.550000000000002,-1.555863720328124,-0.021341795693165005,-0.17388196262379138
