Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
6.010000000000002,0.23920809098079746,-0.08280483900964115,9.532280955439685
6.02,0.24952623517448713,-0.0705356383049903,9.551169402200774
6.030000000000002,0.2173779507783927,-0.09356168497340665,9.533514978472196
6.040000000000001,0.21993782141628737,-0.08009405493019729,9.551574556790552
6.050000000000004,0.24223694451714936,-0.0665560479832069,9.529740938353232
6.059999999999995,0.2336819262919268,-0.0847644756011569,9.543187557254285
6.0699999999999985,0.22730212222797797,-0.07357063445056777,9.52370673813645
6.079999999999992,0.21715970828400377,-0.07723424617125568,9.534984306144265
6.090000000000003,0.2677518046423729,-0.05802688369593146,9.541408985242125
6.1000000000000005,0.2735198358289247,-0.0760212640656443,9.500042153878471
6.110000000000003,0.3490047593420834,-0.0672805334445203,9.535250756295882
6.119999999999998,0.30621358814865735,-0.061148913029346684,9.517402689294327
6.130000000000003,0.1164103716636642,-0.07951313018198163,9.537956952262672
6.140000000000004,-0.0676139389913197,-0.08157628670515686,9.546036488750282
6.149999999999998,-0.14118429196964088,-0.07254185071178791,9.525129033687955
6.159999999999994,-0.10936351017223123,-0.1046430273853933,9.536191311497214
6.169999999999997,0.20598267190834194,-0.07763606996563009,9.54368718209094
6.180000000000006,0.5993079371469527,-0.057663183351287735,9.498612541199684
6.189999999999995,0.9787242636506208,-0.059587837485925804,9.529500454077997
6.200000000000001,1.0727806395220465,-0.052304800580121394,9.523962420021725
6.209999999999998,0.9452436450245251,-0.06476515466757665,9.511085248382065
6.220000000000003,0.538501532558789,-0.04873993570955747,9.513901973518177
6.230000000000001,0.06166665547209004,-0.08770943663011789,9.536964140200114
6.239999999999998,-0.5089359900010176,-0.09586794910870398,9.54141584687884
6.250000000000005,-1.0085876886171632,-0.1168963485818214,9.535388476330706
6.26,-1.0134578846184608,-0.10048519466038464,9.579955018120812
6.27,-0.5550906301727493,-0.09443404935202865,9.547530938755205
6.280000000000001,0.10444182900897879,-0.07496068727193461,9.519584989891982
6.290000000000001,0.6611726594822084,-0.06543372208722394,9.527242927143098
6.300000000000001,1.1463819910870658,-0.05122860278878469,9.509610572063925
6.3099999999999925,1.5110208343268392,-0.04576609043802735,9.537302331182678
6.319999999999997,1.6291946672215978,-0.0503524413975569,9.51632663355373
6.329999999999997,1.5344247669715987,-0.059921646032870465,9.533033604536397
6.34,1.002614856897146,-0.04992895887758408,9.517241590137193
6.349999999999991,0.07945320256199959,-0.07566317000172701,9.528342810365553
6.359999999999992,-0.8684030971184522,-0.0967179720775136,9.543816937301102
6.369999999999993,-1.713161913550225,-0.12332484550643381,9.54212122903551
6.379999999999995,-1.8093311983415075,-0.13708271545515482,9.604744348568708
6.389999999999991,-0.9760405468738751,-0.07317449863824171,9.542992193308864
6.399999999999999,0.0725024827555675,-0.08230960552721599,9.514158830170173
6.4099999999999975,0.8147861733420554,-0.0563595371624791,9.521321615621764
6.420000000000003,1.3018290665919687,-0.05224178787091816,9.510276437989148
6.429999999999995,1.5309772662902532,-0.04492223780591233,9.526129709415436
6.439999999999999,1.631002687219525,-0.05471513005964002,9.530841017213504
6.450000000000001,1.5764726797481219,-0.05364629976997209,9.525705274739986
6.4599999999999955,1.3049335127543402,-0.0517000794314798,9.501584534710862
6.469999999999993,0.4430059404674579,-0.0539790085201051,9.526168603609939
6.4799999999999995,-0.4245577168582242,-0.09477651129833359,9.53249759300823
6.49,-1.3301827542111728,-0.10966859083491165,9.549078020650834
6.499999999999999,-1.8435530183740336,-0.14243035740932675,9.57108162362987
6.510000000000003,-1.4666956426901407,-0.09351564881518132,9.539597612437213
6.519999999999996,-0.44142582668953106,-0.10024716896694823,9.558952296820674
6.5299999999999985,0.49669186112182795,-0.05945048071088355,9.507420114660606
6.539999999999998,1.104840348268197,-0.06458715344888069,9.501515054390264
6.549999999999995,1.4478259223442012,-0.03783139941125588,9.526043797365082
6.56,1.576483979804209,-0.04412818716692673,9.522533776735315
6.570000000000002,1.5867027505433229,-0.057933121552778986,9.509200649301382
6.579999999999994,1.5055687505540016,-0.05064714711187312,9.482093762195165
6.589999999999991,0.8973021348339262,-0.04853578356374555,9.53213625990854
6.6,-0.009731696998116119,-0.08139149053855155,9.529127065444632
6.609999999999999,-0.9427802383618201,-0.12480068881787516,9.561318584905935
6.62,-1.6882924146646507,-0.10274392787690408,9.526559735249654
6.629999999999992,-1.7666835393127382,-0.15474952029883843,9.583765032665866
6.6399999999999935,-1.0320642681037535,-0.07601410966841868,9.552946415204781
6.649999999999998,-0.029957006977163234,-0.11009028383920778,9.523830469632319
6.660000000000003,0.743686097570054,-0.052404219616034885,9.482889993021278
6.669999999999998,1.2906568360259534,-0.06568418961625377,9.521234816838868
6.679999999999994,1.5438042565455203,-0.026615163912346453,9.525416677203504
6.689999999999999,1.6120453026748434,-0.05540299667130072,9.535038156079
6.699999999999996,1.6150609361709425,-0.04013380789413318,9.521924041610514
6.7099999999999955,1.3086129084226514,-0.06424617330465703,9.50564763404573
6.719999999999996,0.5185781753093467,-0.05348288495426895,9.528717645061814
6.7299999999999995,-0.386245134652712,-0.09817294859010997,9.54768771400737
6.7399999999999975,-1.3081811829970125,-0.11003540418826106,9.534493249057718
6.75,-1.8136435743886192,-0.1236143906639977,9.584681678579795
6.760000000000004,-1.48797885953371,-0.09796220241660496,9.568546057866897
6.769999999999996,-0.4812310529380614,-0.09787340505849457,9.549360572002264
6.7799999999999985,0.4471127828690402,-0.05188067309928217,9.512800117089304
6.789999999999993,1.0607680920753884,-0.061889539514715215,9.511284590234874
6.799999999999995,1.4211137222160906,-0.040406792988603175,9.527482324822618
6.809999999999997,1.5861808963401327,-0.04855646870364228,9.5197914512186
6.819999999999991,1.613238083754903,-0.04775679614836604,9.506920877683383
6.829999999999992,1.4607725271543086,-0.05627492119402058,9.536719073122455
6.839999999999995,0.8420131791262262,-0.05526553545241992,9.515719681450143
6.849999999999996,-0.08800167712943674,-0.09553559506498789,9.547320172784266
6.859999999999999,-0.9832523510620135,-0.09369432683878012,9.5310677325327
6.869999999999999,-1.7390022271319232,-0.11741761083283483,9.538764140437943
6.880000000000001,-1.7442722575678,-0.10527877337430626,9.55828755490331
6.889999999999999,-0.9929822731775275,-0.1012857328208973,9.56070201463106
6.9,0.05165939269396643,-0.0779658508563421,9.521337568716296
6.909999999999998,0.7971627792632603,-0.0618552960081641,9.507550750733992
6.9199999999999955,1.3407488086475796,-0.06765021183314336,9.53453473015892
6.929999999999997,1.5218008659071434,-0.036680506681416467,9.524648647925034
6.940000000000001,1.5982895872967124,-0.054263080537771013,9.528931298787182
6.950000000000001,1.5754944591037428,-0.04847892477063992,9.489484832650428
6.9599999999999955,1.3171237940309102,-0.049425664598045475,9.546254581430471
6.970000000000005,0.4595701943083224,-0.05955047869108493,9.510567039684771
6.979999999999998,-0.46667293483285954,-0.10500259834486514,9.543015849684148
6.990000000000002,-1.349880464376808,-0.08671667936784472,9.520917915323942
6.999999999999995,-1.8526515597980802,-0.14502494018085935,9.57844207693017
7.009999999999997,-1.5156782660228274,-0.08501068150104245,9.550342439328508
7.0200000000000005,-0.523816206745506,-0.11378081646807597,9.55891181431166
7.03,0.363721645498695,-0.08780555393405277,9.5171420763188
7.040000000000005,1.0461640978839388,-0.04842737115987772,9.502192669535892
7.049999999999997,1.4622163541391195,-0.05173768919175259,9.529641110851506
7.060000000000002,1.6323349739216102,-0.04333196117164107,9.511405080648622
7.069999999999999,1.6292744620586526,-0.04881011459090156,9.50635750005406
7.080000000000003,1.4742276677378594,-0.03977564505473142,9.514450672127476
7.09,0.8503308179321357,-0.061336973515492596,9.514591471294592
7.099999999999995,-0.07452824047981589,-0.09583435050994828,9.542097425426126
7.109999999999993,-0.9173271066816984,-0.08958409588622179,9.53265010850382
7.119999999999999,-1.7060898263515145,-0.11561310222314117,9.540643634398146
7.129999999999999,-1.7116874642735573,-0.09571451559526217,9.566228942383667
7.139999999999999,-0.8728039401827937,-0.0899334559450872,9.54537703280266
7.150000000000005,0.09670936609928121,-0.08690505617701498,9.512525129056243
7.159999999999993,0.814026589309878,-0.0518172687646496,9.516731067651053
7.1699999999999955,1.323351935338567,-0.06509272063172489,9.515669051159918
