11,01,02,03,04,06,07
-0.058277228,0.056424500329619376,0.06577767262114188,0.19552223957293832,0.07182240841944454,0.057926685988541685,0.177381134
0.009712871,0.04572726053366832,0.05509599033709094,0.17321976378689544,0.09609306134993105,0.06143636030961824,0.157622223
-0.106841584,0.05785259136899212,0.061828911980528894,0.168791601295637,0.10319516376012278,0.05572982598047054,0.160615997
0.058277228,0.08026349672834315,0.06840481971232958,0.17775337092852095,0.11178640450226772,0.06079561946917615,0.170196075
-0.126267327,0.05230595536564883,0.0646582663905247,0.1880736651423803,0.12008023885257497,0.06177449982405269,0.153730316
-0.029138614,0.03163767346985283,0.06827202350847243,0.17710305603105808,0.10560365950889113,0.05650206111495643,0.173489227
-0.116554455,0.05215878517898979,0.062131146756662356,0.17490103412743915,0.10629918032446038,0.05201081861339323,0.169297943
0.009712871,0.0680137461493948,0.07410801096394264,0.18628064323837396,0.0992832092705302,0.06146544185767581,0.170944519
-0.029138614,0.061058125451780576,0.0700724646797519,0.17134861465836568,0.07721160845659265,0.060945974879236066,0.177381134
0.058277228,0.02987600478387849,0.059795277246921956,0.17140156031935455,0.10079581877234062,0.05768910618529379,0.16495697
-0.097128713,0.041678326317187896,0.055807049336834266,0.1800644556399419,0.1081407687223266,0.06143706704388824,0.181572418
0.067990099,0.07778623308726891,0.08022339528999586,0.17635868842768304,0.09710122179484222,0.0661970643099855,0.158071289
-0.07770297,0.2543299268644439,0.07672881769006137,0.21352891288108597,0.09802899984471046,0.06289657695479944,0.169597321
0.097128713,0.40039132647961895,0.20709068508940554,0.39311356668222375,0.08799263727159136,0.07678008122372991,0.281265106
0.203970297,0.39079482423590145,0.3819865678803378,0.5105980905578474,0.1187176433683749,0.16794881056237354,0.450862427
0.359376238,0.20374081022583956,0.41642623966037084,0.49336381816975144,0.10274446812714232,0.36081075879671204,0.52540741
0.252534653,-0.07399665904458806,0.2784848686093365,0.3109752678368388,0.18102378834175528,0.41238523924067255,0.386945343
0.029138614,-0.2670821746631153,-0.00981703859355974,0.03237376159448002,0.4031547053158072,0.2890694925906286,0.121846619
-0.281673267,-0.33043591029813746,-0.24277121278926442,-0.15230989419091606,0.4453052308186296,0.02755715175958315,-0.116308136
-0.475930693,-0.29288684793875125,-0.3371335628846709,-0.20962088347989444,0.31464234619874815,-0.23414351763043775,-0.228574677
-0.417653465,-0.3263262041844535,-0.3176185154855269,-0.18086082463792877,0.0656895793869446,-0.3395400856813207,-0.24923172
-0.37880198,-0.41722596989733207,-0.27064661096872583,-0.19254160911737653,-0.1606156171133123,-0.32996224921910355,-0.198337555
-0.437079208,-0.44252889495454006,-0.38060257912013373,-0.29287994024473063,-0.3028179478872417,-0.3045869574707815,-0.279468842
-0.534207921,-0.31304170639922885,-0.4252977600161721,-0.3181003960310599,-0.2917288797739107,-0.39236849188448997,-0.343834992
-0.466217822,-0.10825139722505879,-0.3469133200652248,-0.18726669031764415,-0.25562034667583433,-0.4602318879353574,-0.288450165
-0.330237624,0.08509065245043441,-0.13808077359855508,-0.012594356159968451,-0.3545549211031319,-0.3753141139732752,-0.131726074
-0.07770297,0.21768168446053637,0.031216063528873315,0.16466105124542932,-0.38823139479526947,-0.17825564408037547,0.07259903
0.07770297,0.2874135385113698,0.19734945158914663,0.32362614013195096,-0.3395369568271489,0.01637034974181849,0.250129852
0.194257426,0.40692585916602964,0.27083453093094384,0.39039332607260524,-0.1452700157226106,0.17970384961572614,0.354013825
0.184544554,0.6030504091770604,0.3600173260863828,0.48458803816662616,0.037883967088948305,0.24499503407663303,0.41658371
0.407940594,0.8459713882390498,0.5475842502906579,0.6801989664191778,0.21082581042903403,0.3447305319298184,0.593515778
