Time (s),Raw Acceleration,Acceleration x (m/s^2)
4.9,3128,-5.322653465
4.91,3283,-6.828148515
4.92,3017,-4.244524752
4.93,2882,-2.933287129
4.94,2758,-1.728891089
4.95,2609,-0.281673267
4.96,2434,1.418079208
4.97,2188,3.807445545
4.98,2011,5.526623762
4.99,1957,6.051118812
5,2150,4.176534653
5.01,2294,2.777881188
5.02,2425,1.50549505
5.03,2608,-0.271960396
5.04,2758,-1.728891089
5.05,2994,-4.021128713
5.06,3197,-5.992841584
5.07,3214,-6.157960396
5.08,2949,-3.584049505
5.09,2826,-2.389366337
5.1,2708,-1.243247525
5.11,2548,0.310811881
5.12,2354,2.195108911
5.13,2111,4.555336634
5.14,1970,5.924851485
5.15,2019,5.448920792
5.16,2238,3.32180198
5.17,2338,2.350514851
5.18,2487,0.90329703
5.19,2658,-0.75760396
5.2,2820,-2.331089109
5.21,3078,-4.837009901
5.22,3250,-6.507623762
5.23,3108,-5.12839604
5.24,2889,-3.001277228
5.25,2787,-2.010564356
5.26,2647,-0.650762376
5.27,2486,0.913009901
5.28,2262,3.088693069
5.29,2038,5.264376238
5.3,1955,6.070544554
5.31,2097,4.691316832
5.32,2272,2.991564356
5.33,2373,2.010564356
5.34,2565,0.145693069
5.35,2714,-1.301524752
5.36,2922,-3.32180198
5.37,3178,-5.80829703
5.38,3249,-6.497910891
5.39,3010,-4.176534653
5.4,2839,-2.515633663
5.41,2746,-1.612336634
5.42,2587,-0.067990099
5.43,2401,1.73860396
5.44,2173,3.953138614
5.45,1989,5.740306931
5.46,1979,5.837435644
5.47,2179,3.894861386
5.48,2313,2.593336634
5.49,2443,1.330663366
5.5,2619,-0.37880198
5.51,2780,-1.942574257
5.52,3014,-4.215386139
5.53,3248,-6.48819802
5.54,3166,-5.691742574
5.55,2945,-3.54519802
5.56,2795,-2.088267327
5.57,2696,-1.126693069
5.58,2528,0.505069307
5.59,2319,2.535059406
5.6,2100,4.662178218
5.61,1952,6.099683168
5.62,2056,5.089544554
5.63,2237,3.331514851
5.64,2356,2.175683168
5.65,2511,0.670188119
5.66,2674,-0.913009901
5.67,2868,-2.797306931
5.68,3110,-5.147821782
5.69,3287,-6.867
5.7,3057,-4.633039604
5.71,2884,-2.952712871
5.72,2765,-1.796881188
5.73,2629,-0.475930693
5.74,2462,1.146118812
5.75,2217,3.525772277
5.76,2020,5.439207921
5.77,1943,6.18709901
5.78,2138,4.293089109
5.79,2277,2.943
5.8,2406,1.690039604
5.81,2583,-0.029138614
5.82,2740,-1.554059406
5.83,2964,-3.729742574
5.84,3191,-5.934564356
5.85,3203,-6.051118812
5.86,2987,-3.953138614
5.87,2844,-2.56419802
5.88,2738,-1.534633663
5.89,2559,0.203970297
5.9,2367,2.068841584
5.91,2121,4.458207921
5.92,1994,5.691742574
5.93,2032,5.322653465
5.94,2188,3.807445545
5.95,2311,2.612762376
5.96,2496,0.815881188
5.97,2682,-0.990712871
5.98,2852,-2.64190099
5.99,3095,-5.002128713
6,3179,-5.818009901
6.01,3043,-4.497059406
6.02,2791,-2.049415842
6.03,2693,-1.097554455
6.04,2585,-0.048564356
6.05,2447,1.291811881
6.06,2297,2.748742574
6.07,2190,3.788019802
6.08,2201,3.681178218
6.09,2303,2.690465347
6.1,2418,1.573485149
6.11,2537,0.417653465
6.12,2626,-0.446792079
6.13,2749,-1.641475248
6.14,2802,-2.156257426
6.15,2865,-2.768168317
6.16,2806,-2.195108911
6.17,2709,-1.252960396
6.18,2600,-0.194257426
6.19,2550,0.291386139
6.2,2491,0.864445545
6.21,2476,1.010138614
6.22,2464,1.126693069
6.23,2491,0.864445545
6.24,2540,0.388514851
6.25,2571,0.087415842
6.26,2602,-0.213683168
6.27,2614,-0.330237624
6.28,2603,-0.22339604
6.29,2595,-0.145693069
6.3,2585,-0.048564356
6.31,2581,-0.009712871
6.32,2585,-0.048564356
6.33,2581,-0.009712871
6.34,2584,-0.038851485
