Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
30.400979575452926,-0.23479397996697476,-0.01947091077649099,9.697897350467898
30.425874750003036,-0.21398476504710123,-0.030744286161000785,9.784091938749839
30.421738653292813,-0.16596020558526345,-0.038185447720666586,9.743200294080845
30.445118999891776,-0.16231847535509084,-0.03826962873396004,9.740292807503868
30.44239315112115,-0.17965802959238358,-0.05276160716152866,9.72499043356579
30.464457032116925,-0.20081796922672626,-0.04609689103491293,9.754322119687771
30.46295995715156,-0.2843641677269198,-0.04117186698317391,9.732829006558841
30.483872643351052,-0.36721924027200464,-0.033594324068114134,9.709618534598937
30.48345790879817,-0.46765048191447345,-0.036295761306584295,9.73905770328935
30.503353617205594,-0.5035220836470065,-0.03033158266873573,9.729146018288601
30.50390006825312,-0.24481381990256496,-0.0166786806116943,9.730156612748525
30.522887902599255,-0.011747907307969362,-0.015356937244847303,9.713936425131966
30.52429070191595,0.15893146591910737,-0.05601667704693922,9.747049862362136
30.542461609349743,0.221219070812206,-0.037579915592101255,9.712020964789325
30.54463680362098,0.16927330076105707,-0.028529258332297,9.675687910667948
30.562073222378707,0.23124259262547353,-0.04237416963342134,9.748701273774527
30.56494911930528,-0.004877431999671598,-0.052464692353656306,9.736599827551679
30.581720929855774,-0.2170218709445254,-0.0341199486685895,9.70807550353007
30.585235201011358,-0.5018677564489405,-0.0318141644787682,9.743694438286049
30.60139952440438,-0.7825877991227455,-0.04744593829761192,9.739665519250625
30.605498004622362,-0.8387557866555503,-0.049680973744878905,9.775008629432806
30.62110363649932,-0.7891029681590597,-0.018971692907341534,9.703993122656144
30.625736666056543,-0.7724361313554885,-0.03396233452882522,9.710174244362133
30.64082815520915,-0.6601865583042862,-0.03668622122943983,9.737141614798825
30.645955620695847,-0.34816895335578757,-0.02093052648833179,9.69217162928632
30.66057211764494,-0.03353076964877681,-0.035324438607155256,9.720097128182882
30.666155206375407,0.1753529481261557,-0.03767778425232805,9.743604806102054
30.6803292710688,0.5685115025741689,-0.04224090225500405,9.731277643376194
30.686340091480428,0.5721878552762818,-0.018086883032002312,9.680569436192952
30.700105899024496,0.5434103020480258,-0.05895866863278815,9.723864156080788
30.706511212900804,0.48261661898131997,-0.04814424019315559,9.738630001562923
30.719891802871466,0.23209530492863353,-0.02406346326387232,9.719925288132426
30.726670169829497,-0.23185139141427932,-0.015527076868745193,9.673290165121143
30.739690863492847,-0.6466516310002971,0.0008539423861247408,9.750908658942281
30.746816028307244,-0.9741100331071956,-0.0005875841710584827,9.697992240461193
30.759498936926587,-1.3309186016719539,-0.01268480769921729,9.716435843987574
30.766948707648613,-1.2625203622098593,0.029284088274768486,9.758429951976817
30.77931505865106,-1.0113516645728642,-0.0059731821820640015,9.788531513617276
30.787077532141694,-0.7455077447462416,-0.002309250273884313,9.711270995158522
30.799145035367857,-0.4205614382637435,-0.020857603711011474,9.709538836029472
30.80719745668179,-0.13354961533184748,-0.04838058937970628,9.777033091867239
30.818978628623054,0.10234456776032727,-0.05151537498547939,9.784325348022803
30.82730761124441,0.373863322977841,0.0003871521883080274,9.68171886353571
30.83882006085852,0.5839025391579942,-0.021720368194287996,9.731439062581236
30.84741256648406,0.6264885065030052,-0.017791685088188645,9.670019583110847
30.858673822886914,0.5899749989243133,-0.03456868661278958,9.693932982014948
30.867518572649868,0.4833037735267863,-0.0194815451981043,9.67453024610061
30.8785338831108,0.13806413178533336,-0.04494955231723204,9.720931930877954
30.88761568967341,-0.28457106495003076,-0.07047263374457961,9.682698405310676
30.898400417530596,-0.6947529297075861,-0.024133505444668604,9.665034592549098
30.907705739717155,-1.124766770443201,-0.015248429401397765,9.757720807757835
30.918264452905547,-1.3246613947248713,-0.032416940341181935,9.7668825493073
30.927785986427715,-1.080302537952105,-0.0346338098048714,9.723428784514576
30.93813150954888,-0.8790953097628048,-0.055216950776918676,9.68715756745677
30.947864068547588,-0.6104363294229708,-0.059944298818719585,9.749728740143013
30.9580095374014,-0.3082221733903646,-0.046767233299124626,9.743519649800636
30.967941992567415,-0.08744250858216462,-0.040805180945139165,9.686974416130449
30.97789000116191,0.14774155405091716,-0.03559428288538891,9.73115404510248
30.988014027358993,0.49833662497977754,-0.06934911376726188,9.741971073907198
30.997772247745385,0.6843790497906963,-0.05191834268144591,9.66660708398396
31.008076894084237,0.595243317130957,-0.03477583435016148,9.71808779238688
31.017653302645105,0.5160114389622642,-0.021510696415219327,9.757862297994507
31.028138935274274,0.3341668856253073,-0.01785376159433125,9.740970405283239
31.03754131689441,-0.060409536645882445,-0.013690394428863321,9.670809084866214
31.04819916871785,-0.4711014591414477,-0.027176485175510655,9.76480208400082
31.057433755603427,-0.7558871383168593,-0.04240525718770275,9.778286716639641
31.068256143789707,-1.138811567231757,-0.03344710872517888,9.713613100113742
31.077327447775932,-1.3455011901111043,0.006019892075150038,9.742689448552506
31.088312037208595,-1.1340475177842693,0.023508451149093227,9.754672556849552
31.097224048193894,-0.845947003185808,-0.024303279110903804,9.794253947130798
31.10836347585671,-0.4458434518293466,-0.025377337188611935,9.685513613103927
31.11712131447506,-0.12638670735885818,-0.026540334042921918,9.71202808336106
31.128411349083038,0.056638996899017545,-0.036445629030199156,9.722423047714774
31.13702041683719,0.1689845750200432,-0.04067350323366371,9.699017055479978
31.148457908040722,0.4302343526712401,-0.042705025893885695,9.690178458476169
31.15692268055469,0.671240796744823,-0.03587651036327324,9.65932635346375
31.168501669482357,0.6630971141238194,-0.055511684702187813,9.689919461355881
31.176825857204467,0.5539613712823673,-0.04545111375275748,9.6735373746942
31.18854526379751,0.2125835551550676,-0.027728829158749916,9.70447596972689
31.196729109880955,-0.28625389288603287,-0.07921085342487555,9.767000270857856
31.208579175827822,-0.6375890112208159,-0.04643668779983545,9.71296089330301
31.2166311682914,-0.9007634273472602,-0.019076962588426668,9.719238147759476
31.228616628224803,-1.1600928677477182,-0.04740765207678506,9.721069267025806
31.236538307851546,-1.1723436622010697,-0.048754487508332126,9.774373747742764
31.248651846647345,-1.029565093550843,-0.02899344387760752,9.700122151878189
31.25644764777976,-0.790805066557427,-0.03538297762552287,9.750424604195544
31.26868712939644,-0.3768973880623733,-0.03015282813329562,9.772250149657285
31.276355065330815,-0.04314798350482273,-0.049154033036836346,9.68431388503836
31.28871589846558,0.11118338442220911,-0.037364673030803056,9.678882394131099
31.29626523919632,0.3237812171287004,-0.038696603993165976,9.781805398508578
31.308749037669966,0.5331827851242779,-0.01930316096537491,9.753276886645894
31.316177982450775,0.613289989109539,-0.020811903806167823,9.717002130072405
31.328780604036577,0.5994172752123597,-0.04781880816852382,9.728517690123786
31.33609329946414,0.4539554392044843,-0.027866550657516274,9.736162333743591
