Time (s),Raw Acceleration,Acceleration x (m/s^2)
7.2,2721,-1.369514851
7.21,2634,-0.52449505
7.22,2569,0.106841584
7.23,2438,1.379227723
7.24,2336,2.369940594
7.25,2287,2.845871287
7.26,2342,2.311663366
7.27,2394,1.806594059
7.28,2467,1.097554455
7.29,2559,0.203970297
7.3,2655,-0.728465347
7.31,2723,-1.388940594
7.32,2768,-1.826019802
7.33,2769,-1.835732673
7.34,2727,-1.427792079
7.35,2650,-0.67990099
7.36,2582,-0.019425743
7.37,2546,0.330237624
7.38,2511,0.670188119
7.39,2507,0.709039604
7.4,2502,0.75760396
7.41,2525,0.534207921
7.42,2548,0.310811881
7.43,2582,-0.019425743
7.44,2596,-0.155405941
7.45,2608,-0.271960396
7.46,2594,-0.135980198
7.47,2589,-0.087415842
7.48,2582,-0.019425743
7.49,2585,-0.048564356
7.5,2579,0.009712871
