Time (s),Raw Acceleration,Acceleration x (m/s^2)
5.07,2476,1.010138614
5.08,2440,1.35980198
5.09,2428,1.476356436
5.1,2362,2.117405941
5.11,2358,2.156257426
5.12,2346,2.272811881
5.13,2365,2.088267327
5.14,2365,2.088267327
5.15,2381,1.932861386
5.16,2399,1.758029703
5.17,2430,1.456930693
5.18,2443,1.330663366
5.19,2433,1.427792079
5.2,2454,1.223821782
5.21,2493,0.845019802
5.22,2509,0.689613861
5.23,2527,0.514782178
5.24,2534,0.446792079
5.25,2522,0.563346535
5.26,2575,0.048564356
5.27,2589,-0.087415842
5.28,2612,-0.310811881
5.29,2621,-0.398227723
5.3,2653,-0.709039604
5.31,2667,-0.845019802
5.32,2714,-1.301524752
5.33,2708,-1.243247525
5.34,2760,-1.748316832
5.35,2790,-2.03970297
5.36,2825,-2.379653465
5.37,2826,-2.389366337
5.38,2842,-2.544772277
5.39,2816,-2.292237624
5.4,2753,-1.680326733
5.41,2728,-1.43750495
5.42,2739,-1.544346535
5.43,2731,-1.466643564
5.44,2741,-1.563772277
5.45,2733,-1.486069307
5.46,2692,-1.087841584
5.47,2662,-0.796455446
5.48,2646,-0.641049505
5.49,2636,-0.543920792
5.5,2605,-0.242821782
5.51,2594,-0.135980198
5.52,2569,0.106841584
5.53,2556,0.233108911
5.54,2524,0.543920792
5.55,2510,0.67990099
5.56,2471,1.05870297
5.57,2463,1.136405941
5.58,2432,1.43750495
5.59,2406,1.690039604
5.6,2351,2.224247525
5.61,2365,2.088267327
5.62,2350,2.233960396
5.63,2361,2.127118812
5.64,2366,2.078554455
5.65,2366,2.078554455
5.66,2396,1.787168317
5.67,2435,1.408366337
5.68,2442,1.340376238
5.69,2438,1.379227723
5.7,2448,1.28209901
5.71,2480,0.971287129
5.72,2506,0.718752475
5.73,2512,0.660475248
5.74,2533,0.45650495
5.75,2535,0.437079208
5.76,2576,0.038851485
5.77,2584,-0.038851485
5.78,2624,-0.427366337
5.79,2634,-0.52449505
5.8,2664,-0.815881188
5.81,2679,-0.961574257
5.82,2708,-1.243247525
5.83,2708,-1.243247525
5.84,2751,-1.66090099
5.85,2799,-2.127118812
5.86,2825,-2.379653465
5.87,2823,-2.360227723
5.88,2837,-2.496207921
5.89,2816,-2.292237624
5.9,2746,-1.612336634
5.91,2737,-1.524920792
5.92,2734,-1.495782178
5.93,2741,-1.563772277
5.94,2738,-1.534633663
5.95,2745,-1.602623762
5.96,2687,-1.039277228
5.97,2667,-0.845019802
5.98,2648,-0.660475248
5.99,2637,-0.553633663
6,2606,-0.252534653
6.01,2589,-0.087415842
6.02,2569,0.106841584
6.03,2549,0.30109901
6.04,2505,0.728465347
6.05,2506,0.718752475
6.06,2483,0.942148515
6.07,2471,1.05870297
6.08,2435,1.408366337
6.09,2405,1.699752475
6.1,2354,2.195108911
6.11,2342,2.311663366
6.12,2361,2.127118812
6.13,2361,2.127118812
6.14,2378,1.962
6.15,2361,2.127118812
6.16,2396,1.787168317
6.17,2418,1.573485149
6.18,2447,1.291811881
6.19,2430,1.456930693
6.2,2457,1.194683168
6.21,2474,1.029564356
6.22,2491,0.864445545
6.23,2521,0.573059406
6.24,2543,0.359376238
6.25,2529,0.495356436
6.26,2568,0.116554455
6.27,2590,-0.097128713
6.28,2629,-0.475930693
6.29,2643,-0.611910891
6.3,2653,-0.709039604
6.31,2691,-1.078128713
6.32,2702,-1.184970297
6.33,2711,-1.272386139
6.34,2747,-1.622049505
6.35,2815,-2.282524752
6.36,2819,-2.321376238
6.37,2833,-2.457356436
6.38,2841,-2.535059406
6.39,2817,-2.301950495
6.4,2734,-1.495782178
6.41,2744,-1.592910891
6.42,2729,-1.447217822
6.43,2734,-1.495782178
6.44,2735,-1.50549505
6.45,2739,-1.544346535
6.46,2686,-1.029564356
6.47,2663,-0.806168317
6.48,2647,-0.650762376
6.49,2623,-0.417653465
6.5,2601,-0.203970297
6.51,2574,0.058277228
6.52,2573,0.067990099
6.53,2542,0.369089109
6.54,2524,0.543920792
6.55,2509,0.689613861
6.56,2442,1.340376238
6.57,2455,1.214108911
6.58,2462,1.146118812
6.59,2400,1.748316832
6.6,2367,2.068841584
6.61,2339,2.34080198
6.62,2357,2.165970297
6.63,2355,2.18539604
6.64,2369,2.049415842
6.65,2361,2.127118812
6.66,2400,1.748316832
6.67,2434,1.418079208
6.68,2449,1.272386139
6.69,2445,1.311237624
6.7,2438,1.379227723
6.71,2481,0.961574257
6.72,2492,0.854732673
6.73,2526,0.52449505
6.74,2533,0.45650495
6.75,2546,0.330237624
6.76,2570,0.097128713
6.77,2601,-0.203970297
6.78,2621,-0.398227723
6.79,2649,-0.670188119
6.8,2652,-0.699326733
6.81,2702,-1.184970297
6.82,2699,-1.155831683
6.83,2719,-1.350089109
6.84,2749,-1.641475248
6.85,2810,-2.233960396
6.86,2816,-2.292237624
6.87,2830,-2.428217822
6.88,2851,-2.632188119
6.89,2806,-2.195108911
6.9,2747,-1.622049505
6.91,2727,-1.427792079
6.92,2732,-1.476356436
6.93,2719,-1.350089109
6.94,2746,-1.612336634
6.95,2719,-1.350089109
6.96,2697,-1.136405941
6.97,2655,-0.728465347
6.98,2652,-0.699326733
6.99,2621,-0.398227723
7,2598,-0.174831683
7.01,2589,-0.087415842
7.02,2580,0
7.03,2535,0.437079208
7.04,2515,0.631336634
7.05,2492,0.854732673
7.06,2462,1.146118812
7.07,2451,1.252960396
7.08,2423,1.524920792
7.09,2388,1.864871287
7.1,2354,2.195108911
7.11,2364,2.097980198
7.12,2355,2.18539604
7.13,2364,2.097980198
7.14,2348,2.253386139
7.15,2372,2.020277228
7.16,2401,1.73860396
7.17,2432,1.43750495
7.18,2440,1.35980198
7.19,2449,1.272386139
7.2,2453,1.233534653
7.21,2500,0.777029703
7.22,2503,0.747891089
7.23,2521,0.573059406
7.24,2529,0.495356436
7.25,2548,0.310811881
7.26,2578,0.019425743
7.27,2598,-0.174831683
7.28,2627,-0.45650495
7.29,2637,-0.553633663
7.3,2680,-0.971287129
7.31,2688,-1.048990099
7.32,2714,-1.301524752
7.33,2725,-1.408366337
7.34,2781,-1.952287129
7.35,2800,-2.136831683
7.36,2826,-2.389366337
7.37,2834,-2.467069307
7.38,2864,-2.758455446
7.39,2799,-2.127118812
7.4,2745,-1.602623762
7.41,2717,-1.330663366
7.42,2720,-1.35980198
7.43,2723,-1.388940594
7.44,2736,-1.515207921
7.45,2725,-1.408366337
7.46,2679,-0.961574257
7.47,2667,-0.845019802
7.48,2643,-0.611910891
7.49,2630,-0.485643564
7.5,2597,-0.165118812
7.51,2603,-0.22339604
7.52,2560,0.194257426
7.53,2549,0.30109901
7.54,2506,0.718752475
7.55,2491,0.864445545
7.56,2455,1.214108911
7.57,2462,1.146118812
7.58,2414,1.612336634
7.59,2361,2.127118812
7.6,2353,2.204821782
7.61,2359,2.146544554
7.62,2365,2.088267327
7.63,2373,2.010564356
7.64,2346,2.272811881
7.65,2362,2.117405941
7.66,2412,1.631762376
7.67,2428,1.476356436
7.68,2457,1.194683168
7.69,2443,1.330663366
7.7,2466,1.107267327
7.71,2478,0.990712871
7.72,2524,0.543920792
7.73,2525,0.534207921
7.74,2551,0.281673267
7.75,2557,0.22339604
7.76,2590,-0.097128713
7.77,2592,-0.116554455
7.78,2643,-0.611910891
7.79,2643,-0.611910891
7.8,2676,-0.932435644
7.81,2707,-1.233534653
7.82,2712,-1.28209901
7.83,2727,-1.427792079
7.84,2769,-1.835732673
7.85,2823,-2.360227723
7.86,2819,-2.321376238
7.87,2842,-2.544772277
7.88,2840,-2.525346535
7.89,2803,-2.165970297
7.9,2730,-1.456930693
7.91,2734,-1.495782178
7.92,2718,-1.340376238
7.93,2734,-1.495782178
7.94,2743,-1.58319802
7.95,2737,-1.524920792
7.96,2679,-0.961574257
7.97,2651,-0.689613861
7.98,2640,-0.582772277
7.99,2623,-0.417653465
8,2601,-0.203970297
8.01,2588,-0.07770297
8.02,2561,0.184544554
8.03,2532,0.466217822
8.04,2517,0.611910891
8.05,2479,0.981
8.06,2477,1.000425743
8.07,2426,1.495782178
8.08,2424,1.515207921
8.09,2366,2.078554455
8.1,2361,2.127118812
8.11,2352,2.214534653
8.12,2365,2.088267327
8.13,2357,2.165970297
8.14,2352,2.214534653
8.15,2366,2.078554455
8.16,2414,1.612336634
8.17,2434,1.418079208
8.18,2451,1.252960396
8.19,2457,1.194683168
8.2,2447,1.291811881
8.21,2494,0.835306931
8.22,2517,0.611910891
8.23,2543,0.359376238
8.24,2540,0.388514851
8.25,2566,0.135980198
8.26,2579,0.009712871
8.27,2612,-0.310811881
8.28,2633,-0.514782178
8.29,2656,-0.738178218
8.3,2672,-0.893584158
8.31,2717,-1.330663366
8.32,2703,-1.194683168
8.33,2745,-1.602623762
8.34,2782,-1.962
8.35,2816,-2.292237624
8.36,2823,-2.360227723
8.37,2834,-2.467069307
8.38,2849,-2.612762376
8.39,2787,-2.010564356
8.4,2742,-1.573485149
8.41,2716,-1.320950495
8.42,2730,-1.456930693
8.43,2726,-1.418079208
8.44,2757,-1.719178218
8.45,2726,-1.418079208
8.46,2687,-1.039277228
8.47,2663,-0.806168317
8.48,2646,-0.641049505
8.49,2611,-0.30109901
8.5,2609,-0.281673267
8.51,2585,-0.048564356
8.52,2559,0.203970297
8.53,2535,0.437079208
8.54,2500,0.777029703
8.55,2478,0.990712871
8.56,2476,1.010138614
8.57,2443,1.330663366
8.58,2460,1.165544554
8.59,2344,2.292237624
8.6,2298,2.739029703
8.61,2352,2.214534653
8.62,2371,2.029990099
8.63,2383,1.913435644
8.64,2348,2.253386139
8.65,2377,1.971712871
8.66,2408,1.670613861
8.67,2443,1.330663366
8.68,2450,1.262673267
8.69,2466,1.107267327
8.7,2453,1.233534653
8.71,2496,0.815881188
8.72,2510,0.67990099
8.73,2521,0.573059406
8.74,2549,0.30109901
8.75,2569,0.106841584
8.76,2590,-0.097128713
8.77,2592,-0.116554455
8.78,2632,-0.505069307
8.79,2657,-0.747891089
8.8,2682,-0.990712871
8.81,2698,-1.146118812
8.82,2717,-1.330663366
8.83,2728,-1.43750495
8.84,2785,-1.991138614
8.85,2814,-2.272811881
8.86,2866,-2.777881188
8.87,2848,-2.603049505
8.88,2854,-2.661326733
8.89,2781,-1.952287129
8.9,2737,-1.524920792
8.91,2718,-1.340376238
8.92,2730,-1.456930693
8.93,2738,-1.534633663
8.94,2751,-1.66090099
8.95,2719,-1.350089109
8.96,2677,-0.942148515
8.97,2653,-0.709039604
8.98,2634,-0.52449505
8.99,2620,-0.388514851
9,2596,-0.155405941
9.01,2594,-0.135980198
9.02,2548,0.310811881
9.03,2533,0.45650495
9.04,2508,0.699326733
9.05,2478,0.990712871
9.06,2463,1.136405941
9.07,2441,1.350089109
9.08,2401,1.73860396
9.09,2369,2.049415842
9.1,2345,2.282524752
9.11,2349,2.243673267
9.12,2345,2.282524752
9.13,2355,2.18539604
9.14,2337,2.360227723
9.15,2371,2.029990099
9.16,2413,1.622049505
9.17,2439,1.369514851
9.18,2448,1.28209901
9.19,2448,1.28209901
9.2,2457,1.194683168
9.21,2483,0.942148515
9.22,2511,0.670188119
9.23,2520,0.582772277
9.24,2544,0.349663366
9.25,2567,0.126267327
9.26,2598,-0.174831683
9.27,2603,-0.22339604
9.28,2649,-0.670188119
9.29,2644,-0.621623762
9.3,2684,-1.010138614
9.31,2710,-1.262673267
9.32,2722,-1.379227723
9.33,2727,-1.427792079
9.34,2790,-2.03970297
9.35,2819,-2.321376238
9.36,2831,-2.437930693
9.37,2850,-2.622475248
9.38,2849,-2.612762376
9.39,2785,-1.991138614
9.4,2727,-1.427792079
9.41,2718,-1.340376238
9.42,2721,-1.369514851
9.43,2733,-1.486069307
9.44,2747,-1.622049505
9.45,2732,-1.476356436
9.46,2678,-0.951861386
9.47,2655,-0.728465347
9.48,2631,-0.495356436
9.49,2626,-0.446792079
9.5,2601,-0.203970297
9.51,2594,-0.135980198
9.52,2545,0.339950495
9.53,2540,0.388514851
9.54,2500,0.777029703
9.55,2483,0.942148515
9.56,2458,1.184970297
9.57,2452,1.243247525
9.58,2401,1.73860396
9.59,2377,1.971712871
9.6,2328,2.447643564
9.61,2330,2.428217822
9.62,2360,2.136831683
9.63,2367,2.068841584
9.64,2346,2.272811881
9.65,2363,2.107693069
9.66,2411,1.641475248
9.67,2429,1.466643564
9.68,2449,1.272386139
9.69,2444,1.320950495
9.7,2466,1.107267327
9.71,2489,0.883871287
9.72,2513,0.650762376
9.73,2514,0.641049505
9.74,2543,0.359376238
9.75,2551,0.281673267
9.76,2596,-0.155405941
9.77,2588,-0.07770297
9.78,2636,-0.543920792
9.79,2638,-0.563346535
9.8,2680,-0.971287129
9.81,2699,-1.155831683
9.82,2723,-1.388940594
9.83,2737,-1.524920792
9.84,2778,-1.923148515
9.85,2813,-2.26309901
9.86,2831,-2.437930693
9.87,2846,-2.583623762
9.88,2850,-2.622475248
9.89,2790,-2.03970297
9.9,2731,-1.466643564
9.91,2716,-1.320950495
9.92,2719,-1.350089109
9.93,2729,-1.447217822
9.94,2746,-1.612336634
9.95,2728,-1.43750495
9.96,2679,-0.961574257
9.97,2660,-0.777029703
9.98,2631,-0.495356436
9.99,2625,-0.437079208
10,2595,-0.145693069
10.01,2600,-0.194257426
10.02,2562,0.174831683
10.03,2545,0.339950495
10.04,2499,0.786742574
10.05,2485,0.922722772
10.06,2461,1.155831683
10.07,2452,1.243247525
10.08,2419,1.563772277
10.09,2365,2.088267327
10.1,2355,2.18539604
10.11,2352,2.214534653
10.12,2357,2.165970297
10.13,2356,2.175683168
10.14,2353,2.204821782
10.15,2369,2.049415842
10.16,2407,1.680326733
10.17,2425,1.50549505
10.18,2450,1.262673267
10.19,2449,1.272386139
10.2,2451,1.252960396
10.21,2491,0.864445545
10.22,2502,0.75760396
10.23,2510,0.67990099
10.24,2544,0.349663366
10.25,2541,0.37880198
10.26,2580,0
10.27,2593,-0.126267327
10.28,2619,-0.37880198
10.29,2641,-0.592485149
10.3,2673,-0.90329703
10.31,2701,-1.175257426
10.32,2730,-1.456930693
10.33,2717,-1.330663366
10.34,2779,-1.932861386
10.35,2803,-2.165970297
10.36,2827,-2.399079208
10.37,2843,-2.554485149
10.38,2857,-2.690465347
10.39,2806,-2.195108911
10.4,2745,-1.602623762
10.41,2723,-1.388940594
10.42,2720,-1.35980198
10.43,2726,-1.418079208
10.44,2735,-1.50549505
10.45,2725,-1.408366337
10.46,2669,-0.864445545
10.47,2655,-0.728465347
10.48,2637,-0.553633663
10.49,2632,-0.505069307
10.5,2601,-0.203970297
10.51,2606,-0.252534653
10.52,2573,0.067990099
10.53,2541,0.37880198
10.54,2507,0.709039604
10.55,2488,0.893584158
10.56,2461,1.155831683
10.57,2451,1.252960396
10.58,2417,1.58319802
10.59,2388,1.864871287
10.6,2358,2.156257426
10.61,2342,2.311663366
10.62,2354,2.195108911
10.63,2338,2.350514851
10.64,2358,2.156257426
10.65,2366,2.078554455
10.66,2405,1.699752475
10.67,2424,1.515207921
10.68,2451,1.252960396
10.69,2441,1.350089109
10.7,2461,1.155831683
10.71,2482,0.951861386
10.72,2501,0.767316832
10.73,2515,0.631336634
10.74,2532,0.466217822
10.75,2548,0.310811881
10.76,2580,0
10.77,2586,-0.058277228
10.78,2620,-0.388514851
10.79,2640,-0.582772277
10.8,2665,-0.825594059
10.81,2700,-1.165544554
10.82,2731,-1.466643564
10.83,2694,-1.107267327
10.84,2762,-1.767742574
10.85,2804,-2.175683168
10.86,2820,-2.331089109
10.87,2834,-2.467069307
10.88,2858,-2.700178218
10.89,2812,-2.253386139
10.9,2749,-1.641475248
10.91,2727,-1.427792079
10.92,2722,-1.379227723
10.93,2733,-1.486069307
10.94,2737,-1.524920792
10.95,2732,-1.476356436
10.96,2679,-0.961574257
10.97,2659,-0.767316832
10.98,2643,-0.611910891
10.99,2625,-0.437079208
11,2602,-0.213683168
11.01,2600,-0.194257426
11.02,2576,0.038851485
11.03,2540,0.388514851
11.04,2519,0.592485149
11.05,2488,0.893584158
11.06,2462,1.146118812
11.07,2454,1.223821782
11.08,2427,1.486069307
11.09,2398,1.767742574
11.1,2372,2.020277228
11.11,2345,2.282524752
11.12,2359,2.146544554
11.13,2344,2.292237624
11.14,2364,2.097980198
11.15,2362,2.117405941
11.16,2404,1.709465347
11.17,2425,1.50549505
11.18,2447,1.291811881
11.19,2436,1.398653465
11.2,2450,1.262673267
11.21,2488,0.893584158
11.22,2505,0.728465347
11.23,2508,0.699326733
11.24,2532,0.466217822
11.25,2543,0.359376238
11.26,2569,0.106841584
11.27,2587,-0.067990099
11.28,2621,-0.398227723
11.29,2634,-0.52449505
11.3,2662,-0.796455446
11.31,2692,-1.087841584
11.32,2718,-1.340376238
11.33,2727,-1.427792079
11.34,2752,-1.670613861
11.35,2793,-2.068841584
11.36,2815,-2.282524752
11.37,2834,-2.467069307
11.38,2852,-2.64190099
11.39,2813,-2.26309901
11.4,2749,-1.641475248
11.41,2726,-1.418079208
11.42,2726,-1.418079208
11.43,2735,-1.50549505
11.44,2736,-1.515207921
11.45,2729,-1.447217822
11.46,2688,-1.048990099
11.47,2657,-0.747891089
11.48,2649,-0.670188119
11.49,2625,-0.437079208
11.5,2603,-0.22339604
11.51,2591,-0.106841584
11.52,2574,0.058277228
11.53,2548,0.310811881
11.54,2525,0.534207921
11.55,2497,0.806168317
11.56,2460,1.165544554
11.57,2459,1.175257426
11.58,2433,1.427792079
11.59,2394,1.806594059
11.6,2369,2.049415842
11.61,2347,2.26309901
11.62,2382,1.923148515
11.63,2322,2.505920792
11.64,2358,2.156257426
11.65,2380,1.942574257
11.66,2413,1.622049505
11.67,2428,1.476356436
11.68,2445,1.311237624
11.69,2431,1.447217822
11.7,2450,1.262673267
11.71,2484,0.932435644
11.72,2510,0.67990099
11.73,2508,0.699326733
11.74,2531,0.475930693
11.75,2532,0.466217822
11.76,2579,0.009712871
11.77,2596,-0.155405941
11.78,2624,-0.427366337
11.79,2636,-0.543920792
11.8,2653,-0.709039604
11.81,2689,-1.05870297
11.82,2720,-1.35980198
11.83,2722,-1.379227723
11.84,2727,-1.427792079
11.85,2801,-2.146544554
11.86,2821,-2.34080198
11.87,2837,-2.496207921
11.88,2861,-2.729316832
11.89,2819,-2.321376238
11.9,2753,-1.680326733
11.91,2730,-1.456930693
11.92,2726,-1.418079208
11.93,2727,-1.427792079
11.94,2740,-1.554059406
11.95,2733,-1.486069307
11.96,2683,-1.000425743
11.97,2664,-0.815881188
11.98,2648,-0.660475248
11.99,2635,-0.534207921
12,2605,-0.242821782
12.01,2593,-0.126267327
12.02,2579,0.009712871
12.03,2542,0.369089109
12.04,2526,0.52449505
12.05,2493,0.845019802
12.06,2470,1.068415842
12.07,2465,1.116980198
12.08,2432,1.43750495
12.09,2393,1.816306931
12.1,2365,2.088267327
12.11,2341,2.321376238
12.12,2359,2.146544554
12.13,2348,2.253386139
12.14,2364,2.097980198
12.15,2367,2.068841584
12.16,2405,1.699752475
12.17,2426,1.495782178
12.18,2448,1.28209901
12.19,2449,1.272386139
12.2,2453,1.233534653
12.21,2478,0.990712871
12.22,2495,0.825594059
12.23,2521,0.573059406
12.24,2522,0.563346535
12.25,2554,0.252534653
12.26,2571,0.087415842
12.27,2588,-0.07770297
12.28,2622,-0.407940594
12.29,2645,-0.631336634
12.3,2653,-0.709039604
12.31,2701,-1.175257426
12.32,2723,-1.388940594
12.33,2726,-1.418079208
12.34,2751,-1.66090099
12.35,2806,-2.195108911
12.36,2820,-2.331089109
12.37,2827,-2.399079208
12.38,2860,-2.71960396
12.39,2816,-2.292237624
12.4,2760,-1.748316832
12.41,2729,-1.447217822
12.42,2728,-1.43750495
12.43,2726,-1.418079208
12.44,2751,-1.66090099
12.45,2719,-1.350089109
12.46,2688,-1.048990099
12.47,2655,-0.728465347
12.48,2665,-0.825594059
12.49,2621,-0.398227723
12.5,2613,-0.320524752
12.51,2588,-0.07770297
12.52,2580,0
12.53,2530,0.485643564
12.54,2524,0.543920792
12.55,2479,0.981
12.56,2471,1.05870297
12.57,2452,1.243247525
12.58,2435,1.408366337
12.59,2398,1.767742574
12.6,2367,2.068841584
12.61,2351,2.224247525
12.62,2351,2.224247525
12.63,2346,2.272811881
12.64,2364,2.097980198
12.65,2378,1.962
12.66,2388,1.864871287
12.67,2419,1.563772277
12.68,2435,1.408366337
12.69,2454,1.223821782
12.7,2438,1.379227723
12.71,2495,0.825594059
12.72,2493,0.845019802
12.73,2522,0.563346535
12.74,2521,0.573059406
12.75,2550,0.291386139
12.76,2582,-0.019425743
12.77,2601,-0.203970297
12.78,2615,-0.339950495
12.79,2646,-0.641049505
12.8,2659,-0.767316832
12.81,2704,-1.20439604
12.82,2721,-1.369514851
12.83,2718,-1.340376238
12.84,2758,-1.728891089
12.85,2802,-2.156257426
12.86,2829,-2.41850495
12.87,2827,-2.399079208
12.88,2873,-2.845871287
12.89,2803,-2.165970297
12.9,2758,-1.728891089
12.91,2718,-1.340376238
12.92,2742,-1.573485149
12.93,2725,-1.408366337
12.94,2740,-1.554059406
12.95,2716,-1.320950495
12.96,2680,-0.971287129
12.97,2643,-0.611910891
12.98,2649,-0.670188119
12.99,2624,-0.427366337
13,2603,-0.22339604
13.01,2595,-0.145693069
13.02,2577,0.029138614
13.03,2543,0.359376238
13.04,2527,0.514782178
13.05,2504,0.738178218
13.06,2460,1.165544554
13.07,2452,1.243247525
13.08,2421,1.544346535
13.09,2403,1.719178218
13.1,2346,2.272811881
13.11,2353,2.204821782
13.12,2334,2.389366337
13.13,2347,2.26309901
13.14,2345,2.282524752
13.15,2379,1.952287129
13.16,2405,1.699752475
13.17,2432,1.43750495
13.18,2435,1.408366337
13.19,2445,1.311237624
13.2,2447,1.291811881
13.21,2501,0.767316832
13.22,2510,0.67990099
13.23,2513,0.650762376
13.24,2529,0.495356436
13.25,2553,0.262247525
13.26,2599,-0.184544554
13.27,2622,-0.407940594
13.28,2655,-0.728465347
13.29,2669,-0.864445545
13.3,2698,-1.146118812
13.31,2706,-1.223821782
13.32,2728,-1.43750495
13.33,2743,-1.58319802
13.34,2807,-2.204821782
13.35,2801,-2.146544554
13.36,2821,-2.34080198
13.37,2832,-2.447643564
13.38,2810,-2.233960396
13.39,2739,-1.544346535
13.4,2698,-1.146118812
13.41,2693,-1.097554455
13.42,2703,-1.194683168
13.43,2714,-1.301524752
13.44,2691,-1.078128713
13.45,2670,-0.874158416
