Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
2.4520384517435616,-0.23929971431325858,-0.030214381074719004,9.714551900850271
-0.6282434995838485,-0.21264287261110798,-0.05376237257972623,9.700432384393885
0.4161305687877305,-0.18271776700344067,-0.03025745186641383,9.677080968997744
-0.19294605715520916,-0.224357901209915,-0.01848459453864126,9.717164194446704
0.2578214213031779,-0.22042341337784127,-0.027449703784622494,9.745032122613326
-0.07394169746553088,-0.23152728656451144,-0.042033153157269264,9.722911506568712
0.21469533206185054,-0.24535348539481003,-0.020711165268390855,9.665298343857858
-0.01034930051938796,-0.24070308026974713,-0.022469310163345576,9.718604813166579
0.20260650402584643,-0.23040345405023996,-0.03533453614346949,9.761625599010252
0.034076644725892814,-0.23590029998391482,-0.029701991864428547,9.699869564444324
0.2032075373723249,-0.25554070852871646,-0.004693049382467825,9.698177709281996
0.06966721252419687,-0.23436082695169555,-0.039416587986579966,9.739591369497484
0.21021157233358306,-0.2126819260490252,-0.037214890321460796,9.71221630968346
0.10046697577385066,-0.22715908746423102,-0.021410876092365572,9.692085910979626
0.22089011575996456,-0.24547424536786291,-0.011621383657807566,9.72281972258888
0.12838200157678964,-0.20880702445043364,-0.013831458050636392,9.757989888661278
0.23387514916348762,-0.21933859642859566,-0.023494788509097905,9.67124708419146
0.15442662492315437,-0.24423320172366259,-0.00670090031351922,9.678944580200984
0.24839996171125006,-0.2561105210761235,-0.02893677028349651,9.751224223158655
0.17918892801877734,-0.23584677009849678,-0.027371489034882297,9.740375977365446
0.2640029073446919,-0.22412129346833584,-0.025697239071248754,9.66690720795753
0.20303346044711937,-0.23754498519666103,-0.025816623008722176,9.696111978541914
0.28038835464254525,-0.19796765990436996,-0.03699399991400525,9.747310913697284
0.22619767818674125,-0.20184811802111918,-0.024278572578993678,9.725954130671077
0.2973631666718442,-0.22087178874851154,-0.0031362351591471753,9.702305456787084
0.24884743959864883,-0.2349417136774235,-0.017983387019619615,9.744853632239286
