Time (s),Raw Acceleration,Acceleration x (m/s^2)
26.09,2582,-0.019425743
26.1,2587,-0.067990099
26.11,2575,0.048564356
26.12,2592,-0.116554455
26.13,2581,-0.009712871
26.14,2587,-0.067990099
26.15,2573,0.067990099
26.16,2586,-0.058277228
26.17,2577,0.029138614
26.18,2585,-0.048564356
26.19,2573,0.067990099
26.2,2583,-0.029138614
26.21,2578,0.019425743
26.22,2589,-0.087415842
26.23,2580,0
26.24,2587,-0.067990099
26.25,2583,-0.029138614
26.26,2581,-0.009712871
26.27,2585,-0.048564356
26.28,2584,-0.038851485
26.29,2585,-0.048564356
26.3,2577,0.029138614
26.31,2585,-0.048564356
26.32,2576,0.038851485
26.33,2583,-0.029138614
26.34,2579,0.009712871
26.35,2588,-0.07770297
26.36,2575,0.048564356
26.37,2583,-0.029138614
26.38,2577,0.029138614
26.39,2589,-0.087415842
26.4,2579,0.009712871
26.41,2583,-0.029138614
26.42,2575,0.048564356
26.43,2586,-0.058277228
26.44,2572,0.07770297
26.45,2582,-0.019425743
26.46,2575,0.048564356
26.47,2586,-0.058277228
26.48,2574,0.058277228
26.49,2585,-0.048564356
26.5,2581,-0.009712871
26.51,2578,0.019425743
26.52,2582,-0.019425743
26.53,2582,-0.019425743
26.54,2579,0.009712871
26.55,2579,0.009712871
26.56,2581,-0.009712871
26.57,2579,0.009712871
26.58,2581,-0.009712871
26.59,2578,0.019425743
26.6,2585,-0.048564356
26.61,2578,0.019425743
26.62,2593,-0.126267327
26.63,2583,-0.029138614
26.64,2584,-0.038851485
26.65,2576,0.038851485
26.66,2590,-0.097128713
26.67,2581,-0.009712871
26.68,2589,-0.087415842
26.69,2577,0.029138614
26.7,2591,-0.106841584
26.71,2580,0
26.72,2584,-0.038851485
26.73,2581,-0.009712871
26.74,2586,-0.058277228
26.75,2579,0.009712871
26.76,2583,-0.029138614
26.77,2579,0.009712871
26.78,2587,-0.067990099
26.79,2583,-0.029138614
26.8,2575,0.048564356
26.81,2582,-0.019425743
26.82,2579,0.009712871
26.83,2585,-0.048564356
26.84,2581,-0.009712871
26.85,2584,-0.038851485
26.86,2580,0
26.87,2585,-0.048564356
26.88,2579,0.009712871
26.89,2586,-0.058277228
26.9,2582,-0.019425743
26.91,2587,-0.067990099
26.92,2574,0.058277228
26.93,2587,-0.067990099
26.94,2578,0.019425743
26.95,2585,-0.048564356
26.96,2582,-0.019425743
26.97,2586,-0.058277228
26.98,2576,0.038851485
26.99,2585,-0.048564356
27,2581,-0.009712871
27.01,2585,-0.048564356
27.02,2579,0.009712871
27.03,2585,-0.048564356
27.04,2582,-0.019425743
27.05,2585,-0.048564356
27.06,2578,0.019425743
27.07,2583,-0.029138614
27.08,2582,-0.019425743
27.09,2583,-0.029138614
27.1,2580,0
27.11,2583,-0.029138614
27.12,2587,-0.067990099
27.13,2584,-0.038851485
27.14,2580,0
27.15,2579,0.009712871
27.16,2588,-0.07770297
27.17,2579,0.009712871
27.18,2589,-0.087415842
27.19,2580,0
27.2,2589,-0.087415842
27.21,2578,0.019425743
27.22,2586,-0.058277228
27.23,2576,0.038851485
27.24,2587,-0.067990099
27.25,2577,0.029138614
27.26,2584,-0.038851485
